GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_022E,S0101_C01_022E,S0101_C01_007E,S0101_C01_007E,S0101_C01_008E,S0101_C01_008E,S0101_C01_028E,S0101_C02_001E,S0101_C02_002E,S0101_C02_020E,S0101_C02_021E,S0101_C02_022E,S0101_C02_022E,S0101_C02_007E,S0101_C02_007E,S0101_C02_008E,S0101_C02_008E,S0101_C02_028E,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_022E,S0101_C03_022E,S0101_C03_007E,S0101_C03_007E,S0101_C03_008E,S0101_C03_008E,S0101_C03_028E
Geography,Geographic Area Name,Total!!Estimate!!Total population,Total!!Estimate!!AGE!!Under 5 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!AGE!!25 to 29 years,Total!!Estimate!!AGE!!25 to 29 years,Total!!Estimate!!AGE!!30 to 34 years,Total!!Estimate!!AGE!!30 to 34 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,Male!!Estimate!!Total population,Male!!Estimate!!AGE!!Under 5 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Male!!Estimate!!AGE!!25 to 29 years,Male!!Estimate!!AGE!!25 to 29 years,Male!!Estimate!!AGE!!30 to 34 years,Male!!Estimate!!AGE!!30 to 34 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,Female!!Estimate!!Total population,Female!!Estimate!!AGE!!Under 5 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Female!!Estimate!!AGE!!25 to 29 years,Female!!Estimate!!AGE!!25 to 29 years,Female!!Estimate!!AGE!!30 to 34 years,Female!!Estimate!!AGE!!30 to 34 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over
0500000US32023,"Nye County, Nevada",43368,1952,4944,1691,2776,6.4,1648,3.8,1691,3.9,10972,21954,1032,2591,790,1427,6.5,922,4.2,812,3.7,5598,21414,899,2356,899,1370,6.4,728,3.4,878,4.1,5375
0500000US32027,"Pershing County, Nevada",6752,317,756,216,439,6.5,473,7,540,8,885,4414,243,380,128,309,7,344,7.8,415,9.4,486,2338,77,381,87,133,5.7,124,5.3,124,5.3,402
0500000US32029,"Storey County, Nevada",3981,187,247,167,147,3.7,151,3.8,52,1.3,904,1917,67,163,61,48,2.5,67,3.5,48,2.5,456,2064,118,83,107,97,4.7,85,4.1,4,0.2,446
0500000US32031,"Washoe County, Nevada",425495,27232,54889,16594,43826,10.3,30636,7.2,27657,6.5,54463,214508,13943,28315,8580,22309,10.4,15874,7.4,14158,6.6,25526,210987,13503,26373,8228,21521,10.2,14769,7,13503,6.4,28905
0500000US32033,"White Pine County, Nevada",10023,651,1072,431,972,9.7,601,6,531,5.3,1503,5617,359,550,185,595,10.6,399,7.1,292,5.2,809,4406,295,520,242,379,8.6,203,4.6,242,5.5,696
0500000US32510,"Carson City, Nevada",54821,3070,6469,2138,4605,8.4,3289,6,3234,5.9,9594,28191,1607,3298,1099,2424,8.6,1861,6.6,1832,6.5,4285,26630,1491,3169,1065,2157,8.1,1438,5.4,1411,5.3,5273
0500000US33001,"Belknap County, New Hampshire",60216,3011,6925,2529,4215,7,3071,5.1,3191,5.3,10478,29450,1531,3505,1237,2179,7.4,1531,5.2,1502,5.1,4859,30766,1477,3415,1292,2061,6.7,1538,5,1661,5.4,5630
0500000US33003,"Carroll County, New Hampshire",47694,1908,4912,1765,2909,6.1,2003,4.2,2003,4.2,10397,23786,999,2569,951,1546,6.5,999,4.2,1023,4.3,4971,23908,885,2367,813,1387,5.8,980,4.1,956,4,5403
0500000US33005,"Cheshire County, New Hampshire",76896,3691,8305,2845,10227,13.3,4306,5.6,3845,5,11842,37413,1833,4228,1422,4939,13.2,2133,5.7,1871,5,5313,39483,1895,4106,1382,5291,13.4,2132,5.4,1974,5,6554
0500000US33007,"Coos County, New Hampshire",32520,1333,3350,1236,2146,6.6,1528,4.7,1626,5,6504,16588,697,1742,664,1161,7,829,5,846,5.1,3002,15932,621,1593,574,972,6.1,701,4.4,765,4.8,3521
0500000US33009,"Grafton County, New Hampshire",89166,4012,9006,2942,12483,14,5350,6,4547,5.1,14445,44002,2068,4532,1540,6512,14.8,2772,6.3,2244,5.1,6600,45164,1987,4516,1445,6007,13.3,2620,5.8,2258,5,7813
0500000US33011,"Hillsborough County, New Hampshire",402017,23317,51860,17287,34975,8.7,24925,6.2,24925,6.2,49850,199123,11947,26483,8761,17921,9,12545,6.3,12545,6.3,21704,202894,11362,25362,8319,16840,8.3,12377,6.1,12377,6.1,28202
0500000US33013,"Merrimack County, New Hampshire",146710,7336,17752,6015,13497,9.2,8216,5.6,8069,5.5,20833,72383,3909,9193,3112,6876,9.5,4271,5.9,3981,5.5,9048,74327,3493,8548,2899,6689,9,3939,5.3,4088,5.5,11744
0500000US33015,"Rockingham County, New Hampshire",296718,14539,37980,13056,22254,7.5,15133,5.1,15133,5.1,39760,146636,7332,19356,6745,11731,8,7918,5.4,7478,5.1,17890,150082,7204,18610,6454,10656,7.1,7354,4.9,7654,5.1,21912
0500000US33017,"Strafford County, New Hampshire",123836,6687,13993,4334,19442,15.7,7678,6.2,7059,5.7,15356,60366,3622,7184,2234,8934,14.8,3924,6.5,3501,5.8,6701,63470,3047,6791,2158,10473,16.5,3745,5.9,3554,5.6,8695
0500000US33019,"Sullivan County, New Hampshire",43398,2213,4991,1693,3038,7,2170,5,2300,5.3,7421,21359,1132,2542,854,1538,7.2,1089,5.1,1132,5.3,3353,22039,1080,2468,837,1477,6.7,1080,4.9,1168,5.3,4077
0500000US34001,"Atlantic County, New Jersey",274960,16773,34920,11548,25846,9.4,16223,5.9,15673,5.7,40144,133471,8542,17885,5873,13080,9.8,8142,6.1,7474,5.6,17351,141489,8206,16837,5660,12734,9,8206,5.8,8065,5.7,22921
0500000US34003,"Bergen County, New Jersey",912795,49291,115925,37425,69372,7.6,51117,5.6,54768,6,140570,440749,25123,59501,19393,35701,8.1,25563,5.8,26886,6.1,59060,472046,24074,57118,18410,33987,7.2,25490,5.4,28323,6,81192
0500000US34005,"Burlington County, New Jersey",449964,25198,58045,18898,38247,8.5,26548,5.9,26098,5.8,64345,221207,12830,29421,9733,21236,9.6,13936,6.3,12830,5.8,27208,228757,12353,28823,9379,16928,7.4,12810,5.6,13039,5.7,37059
0500000US34007,"Camden County, New Jersey",513512,33378,68297,21568,46216,9,34919,6.8,33378,6.5,67784,248011,17113,34970,11160,23561,9.5,17361,7,16121,6.5,28025,265501,16196,33453,10620,22568,8.5,17523,6.6,16992,6.4,39560
0500000US34009,"Cape May County, New Jersey",96684,4544,9862,3481,7831,8.1,4834,5,4447,4.6,21464,47112,2261,5088,1837,4193,8.9,2638,5.6,2308,4.9,9328,49572,2280,4759,1636,3668,7.4,2231,4.5,2132,4.3,12096
0500000US34011,"Cumberland County, New Jersey",157342,10857,20612,6294,14790,9.4,11329,7.2,11329,7.2,20297,80981,5507,10366,3158,7855,9.7,6478,8,6721,8.3,8503,76361,5269,10232,3054,6949,9.1,4963,6.5,4658,6.1,11760
0500000US34013,"Essex County, New Jersey",785853,53438,106876,33006,74656,9.5,52652,6.7,54224,6.9,92731,377410,27551,54724,16606,37741,10,26041,6.9,26419,7,36986,408443,26140,52689,16338,36760,9,26957,6.6,28183,6.9,55548
0500000US34015,"Gloucester County, New Jersey",289098,17057,39317,12720,26886,9.3,16768,5.8,17057,5.9,37294,140389,8704,20356,6598,13899,9.9,8283,5.9,8143,5.8,15864,148709,8476,19183,6097,13086,8.8,8328,5.6,8923,6,21414
0500000US34017,"Hudson County, New Jersey",644605,43833,67684,21272,62527,9.7,68328,10.6,66394,10.3,67684,319617,22373,34519,10867,32921,10.3,34838,10.9,34199,10.7,27487,324988,21124,33149,10075,29574,9.1,33799,10.4,32174,9.9,40299
0500000US34019,"Hunterdon County, New Jersey",127047,5717,17151,5971,9656,7.6,5082,4,5336,4.2,17278,63268,2974,8731,3163,5757,9.1,2657,4.2,2594,4.1,7845,63779,2742,8419,2870,3954,6.2,2360,3.7,2679,4.2,9376
0500000US34021,"Mercer County, New Jersey",368094,21718,46012,14724,40490,11,23558,6.4,23558,6.4,47484,180127,11168,23597,7385,20534,11.4,12069,6.7,11888,6.6,19814,187967,10526,22368,7331,19925,10.6,11278,6,11654,6.2,27819
0500000US34023,"Middlesex County, New Jersey",817026,49839,102128,32681,82520,10.1,55558,6.8,57192,7,102945,401537,25297,52601,16865,42563,10.6,27706,6.9,28509,7.1,43366,415489,24514,49859,15789,39887,9.6,27838,6.7,29084,7,59415
0500000US34025,"Monmouth County, New Jersey",629735,34006,85014,28338,50379,8,33376,5.3,32116,5.1,90052,306302,17153,43189,14396,26342,8.6,17153,5.6,15928,5.2,37675,323433,16495,41399,13908,24257,7.5,16172,5,16495,5.1,52073
0500000US34027,"Morris County, New Jersey",495261,26744,67355,21791,36649,7.4,25754,5.2,27239,5.5,70822,242474,13579,34431,11154,19155,7.9,13094,5.4,13579,5.6,30552,252787,13145,33115,10364,17695,7,12387,4.9,13650,5.4,40446
0500000US34029,"Ocean County, New Jersey",578902,39365,74678,21998,43418,7.5,31840,5.5,30103,5.2,122727,277711,19995,38324,11386,22217,8,16107,5.8,15274,5.5,51099,301191,18975,36444,10843,21385,7.1,15662,5.2,14758,4.9,71985
0500000US34031,"Passaic County, New Jersey",502854,34697,68388,21120,51794,10.3,33691,6.7,33188,6.6,62354,244510,17849,34965,10758,25918,10.6,16871,6.9,16382,6.7,25674,258344,16792,33326,10592,25834,10,16792,6.5,16792,6.5,36427
0500000US34033,"Salem County, New Jersey",65825,3884,8491,2830,5463,8.3,3752,5.7,3686,5.6,10269,31974,2014,4380,1375,2814,8.8,1854,5.8,1854,5.8,4444,33851,1862,4130,1456,2674,7.9,1896,5.6,1862,5.5,5822
0500000US34035,"Somerset County, New Jersey",326207,18920,45995,14679,22508,6.9,16963,5.2,19246,5.9,42081,159167,9709,23557,7640,11938,7.5,8436,5.3,9232,5.8,17668,167040,9187,22383,7183,10691,6.4,8352,5,10022,6,24388
0500000US34037,"Sussex County, New Jersey",147924,7544,19822,6952,11538,7.8,6952,4.7,7248,4.9,18786,73457,3820,9990,3599,6170,8.4,3599,4.9,3673,5,8521,74467,3649,9755,3351,5436,7.3,3351,4.5,3649,4.9,10202
0500000US34039,"Union County, New Jersey",540568,35677,72977,22704,46489,8.6,34056,6.3,35677,6.6,68652,262679,18125,37300,11558,24166,9.2,17337,6.6,17599,6.7,28107,277889,17507,35570,10838,22787,8.2,16951,6.1,18341,6.6,40850
0500000US34041,"Warren County, New Jersey",108150,5840,14276,4650,8868,8.2,5299,4.9,5516,5.1,15682,52664,2949,7320,2475,4529,8.6,2686,5.1,2686,5.1,6636,55486,2885,6991,2219,4383,7.9,2608,4.7,2774,5,9044
0500000US35001,"Bernalillo County, New Mexico",667092,44695,87389,26017,68043,10.2,51366,7.7,46696,7,84721,326983,22562,44470,13079,34333,10.5,26159,8,23543,7.2,36949,340109,21767,43194,12584,33671,9.9,25508,7.5,23127,6.8,47955
0500000US35003,"Catron County, New Mexico",3683,22,365,147,110,3,99,2.7,48,1.3,1017,2052,14,283,80,43,2.1,21,1,12,0.6,585,1631,7,80,69,67,4.1,78,4.8,36,2.2,431
0500000US35005,"Chaves County, New Mexico",65627,5119,9975,3084,6760,10.3,4266,6.5,3806,5.8,9319,32391,2559,5021,1652,3563,11,2203,6.8,1911,5.9,4243,33236,2526,4952,1462,3224,9.7,2061,6.2,1894,5.7,5085
0500000US35006,"Cibola County, New Mexico",27296,1938,3712,1146,2457,9,1883,6.9,1829,6.7,3603,13748,949,1897,591,1237,9,949,6.9,949,6.9,1595,13548,1003,1815,555,1219,9,935,6.9,881,6.5,1992
0500000US35007,"Colfax County, New Mexico",13485,688,1483,526,971,7.2,769,5.7,634,4.7,2805,6857,350,761,281,528,7.7,439,6.4,329,4.8,1317,6628,338,722,245,451,6.8,331,5,305,4.6,1491
0500000US35009,"Curry County, New Mexico",49302,4339,7346,1972,5916,12,4191,8.5,3500,7.1,5670,25176,2241,3827,982,3449,13.7,2190,8.7,1813,7.2,2467,24126,2099,3547,965,2461,10.2,1978,8.2,1689,7,3185
0500000US35011,"De Baca County, New Mexico",1975,61,330,85,152,7.7,65,3.3,75,3.8,371,961,55,170,18,70,7.3,40,4.2,26,2.7,157,1014,7,160,67,83,8.2,26,2.6,50,4.9,214
0500000US35013,Doï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,211175,15627,30620,9292,29353,13.9,14571,6.9,12671,6,27030,103714,8090,15453,4771,14831,14.3,7571,7.3,6430,6.2,12549,107461,7630,15152,4621,14615,13.6,6985,6.5,6233,5.8,14400
0500000US35015,"Eddy County, New Mexico",54284,3800,7980,2497,4777,8.8,3583,6.6,3420,6.3,7545,27280,1991,4010,1309,2537,9.3,1882,6.9,1746,6.4,3328,27004,1836,3943,1161,2214,8.2,1701,6.3,1647,6.1,4240
0500000US35017,"Grant County, New Mexico",29471,1680,3537,1120,2476,8.4,1356,4.6,1444,4.9,6513,14625,907,1887,527,1389,9.5,644,4.4,687,4.7,3130,14846,787,1648,579,1069,7.2,713,4.8,757,5.1,3385
0500000US35019,"Guadalupe County, New Mexico",4626,241,694,148,333,7.2,287,6.2,375,8.1,828,2725,120,398,90,199,7.3,259,9.5,278,10.2,341,1901,120,297,57,137,7.2,27,1.4,99,5.2,489
0500000US35021,"Harding County, New Mexico",687,26,52,26,46,6.7,27,3.9,21,3.1,163,335,13,35,6,14,4.2,17,5.1,12,3.6,80,352,13,17,20,32,9.1,10,2.8,9,2.6,83
0500000US35023,"Hidalgo County, New Mexico",4834,334,701,179,367,7.6,314,6.5,271,5.6,836,2420,184,319,109,232,9.6,128,5.3,157,6.5,409,2414,150,381,70,138,5.7,186,7.7,113,4.7,425
0500000US35025,"Lea County, New Mexico",65681,5714,10640,2956,6634,10.1,4860,7.4,4795,7.3,7094,33754,2937,5468,1451,3409,10.1,2633,7.8,2768,8.2,3240,31927,2810,5172,1469,3225,10.1,2235,7,2043,6.4,3831
0500000US35027,"Lincoln County, New Mexico",20359,998,2158,692,1242,6.1,977,4.8,937,4.6,4744,10112,526,1183,374,647,6.4,516,5.1,425,4.2,2336,10247,461,984,307,594,5.8,471,4.6,502,4.9,2398
0500000US35028,"Los Alamos County, New Mexico",17979,881,2535,863,971,5.4,791,4.4,989,5.5,2823,9120,456,1341,474,456,5,429,4.7,511,5.6,1377,8859,425,1187,381,514,5.8,372,4.2,478,5.4,1435
0500000US35029,"Luna County, New Mexico",25001,1775,3700,1150,2225,8.9,1350,5.4,1300,5.2,4900,12396,930,1884,595,1153,9.3,694,5.6,620,5,2405,12605,845,1815,542,1084,8.6,655,5.2,693,5.5,2483
0500000US35031,"McKinley County, New Mexico",72373,5862,12593,3908,8468,11.7,4849,6.7,4270,5.9,7093,35259,3138,6558,1975,4196,11.9,2433,6.9,2116,6,2962,37114,2784,6050,1930,4231,11.4,2450,6.6,2115,5.7,4083
0500000US35033,"Mora County, New Mexico",4788,273,383,187,436,9.1,316,6.6,153,3.2,1106,2346,94,136,113,239,10.2,75,3.2,63,2.7,608,2442,181,244,73,195,8,239,9.8,90,3.7,501
0500000US35035,"Otero County, New Mexico",64767,4922,8679,2526,7189,11.1,4728,7.3,3886,6,9845,32867,2564,4404,1315,4076,12.4,2498,7.6,2005,6.1,4601,31900,2361,4243,1212,3094,9.7,2233,7,1882,5.9,5232
0500000US35037,"Quay County, New Mexico",8890,489,1049,329,836,9.4,276,3.1,409,4.6,1974,4371,236,551,153,485,11.1,118,2.7,232,5.3,953,4519,253,502,176,352,7.8,154,3.4,176,3.9,1017
0500000US35039,"Rio Arriba County, New Mexico",40218,2775,5389,1649,3499,8.7,2413,6,2333,5.8,5952,19814,1308,2695,832,1744,8.8,1248,6.3,1228,6.2,2695,20404,1449,2714,816,1755,8.6,1163,5.7,1122,5.5,3244
0500000US35041,"Roosevelt County, New Mexico",19984,1519,2798,899,3477,17.4,1419,7.1,1219,6.1,2398,10156,812,1402,477,1848,18.2,752,7.4,620,6.1,1107,9828,698,1386,413,1622,16.5,678,6.9,600,6.1,1287
0500000US35043,"Sandoval County, New Mexico",133503,8678,20025,6008,10680,8,7610,5.7,8144,6.1,17355,65339,4443,10258,3136,5488,8.4,3790,5.8,3986,6.1,7841,68164,4294,9747,2863,5249,7.7,3885,5.7,4226,6.2,9475
0500000US35045,"San Juan County, New Mexico",128476,10278,20428,5910,12591,9.8,9379,7.3,8608,6.7,14518,63792,5295,10271,2998,6379,10,4721,7.4,4465,7,6443,64684,4981,10155,2846,6145,9.5,4593,7.1,4204,6.5,8086
0500000US35047,"San Miguel County, New Mexico",29093,1600,3520,1076,3229,11.1,1658,5.7,1542,5.3,4684,14354,789,1708,545,1708,11.9,861,6,775,5.4,2167,14739,825,1828,516,1518,10.3,811,5.5,781,5.3,2520
0500000US35049,"Santa Fe County, New Mexico",145400,7852,16866,5089,11196,7.7,7997,5.5,8433,5.8,23846,70854,3968,8432,2551,5810,8.2,4251,6,4251,6,10699,74546,3951,8424,2535,5367,7.2,3802,5.1,4100,5.5,13046
0500000US35051,"Sierra County, New Mexico",11898,405,1118,297,690,5.8,452,3.8,488,4.1,3974,5846,228,526,158,368,6.3,199,3.4,286,4.9,1970,6052,182,587,145,327,5.4,260,4.3,212,3.5,1997
0500000US35053,"Socorro County, New Mexico",17756,1048,2628,764,2362,13.3,923,5.2,1083,6.1,2592,9263,750,1306,426,1297,14,537,5.8,528,5.7,1251,8493,289,1316,331,1053,12.4,399,4.7,544,6.4,1342
0500000US35055,"Taos County, New Mexico",32899,1744,3718,1086,2270,6.9,1612,4.9,1382,4.2,6119,16034,930,1860,561,1187,7.4,818,5.1,818,5.1,2758,16865,810,1838,540,1079,6.4,793,4.7,573,3.4,3373
0500000US35057,"Torrance County, New Mexico",16185,842,2072,712,1521,9.4,809,5,890,5.5,2509,8224,428,1053,304,740,9,485,5.9,477,5.8,1250,7961,422,1027,406,772,9.7,318,4,414,5.2,1258
0500000US35059,"Union County, New Mexico",4458,201,597,147,383,8.6,303,6.8,325,7.3,825,2510,103,326,55,271,10.8,186,7.4,211,8.4,364,1948,97,273,92,111,5.7,117,6,115,5.9,458
0500000US35061,"Valencia County, New Mexico",76461,5199,11087,3517,7034,9.2,4511,5.9,4358,5.7,10399,38612,2664,5792,1738,3707,9.6,2355,6.1,2239,5.8,4904,37849,2536,5299,1779,3331,8.8,2120,5.6,2157,5.7,5488
0500000US36001,"Albany County, New York",305279,15264,32970,11295,42129,13.8,21064,6.9,18622,6.1,43655,147617,7824,16976,5757,20814,14.1,10481,7.1,9300,6.3,18009,157662,7410,16082,5518,21284,13.5,10563,6.7,9460,6,25699
0500000US36003,"Allegany County, New York",48618,2577,5737,1993,7730,15.9,2480,5.1,2382,4.9,7584,24603,1279,2952,1107,4183,17,1255,5.1,1181,4.8,3543,24015,1321,2762,913,3530,14.7,1249,5.2,1177,4.9,4059
0500000US36005,"Bronx County, New York",1397315,106196,197021,64276,163486,11.7,107593,7.7,99209,7.1,150910,656945,53869,101170,32847,82775,12.6,51242,7.8,45986,7,57154,740370,51826,96988,31096,80700,10.9,56268,7.6,53307,7.2,93287
0500000US36007,"Broome County, New York",199298,10164,22122,7374,26706,13.4,11958,6,10762,5.4,33283,97645,5370,11424,3711,13866,14.2,6249,6.4,5468,5.6,13866,101653,4981,10775,3761,12808,12.6,5794,5.7,5388,5.3,19416
0500000US36009,"Cattaraugus County, New York",79735,4864,10286,3349,7655,9.6,4306,5.4,4226,5.3,12598,39590,2455,5424,1702,3880,9.8,2177,5.5,2138,5.4,5622,40145,2409,4898,1606,3733,9.3,2168,5.4,2088,5.2,6985
0500000US36011,"Cayuga County, New York",79767,4148,9492,3270,7099,8.9,4786,6,4706,5.9,12603,40730,2118,4847,1751,3747,9.2,2607,6.4,2607,6.4,5539,39037,2069,4645,1561,3318,8.5,2147,5.5,2108,5.4,7066
0500000US36013,"Chautauqua County, New York",134156,7379,16233,5366,15025,11.2,7379,5.5,6708,5,22807,66296,3779,8353,2784,7757,11.7,3779,5.7,3315,5,9944,67860,3597,7804,2579,7329,10.8,3664,5.4,3393,5,12826
0500000US36015,"Chemung County, New York",88876,5244,11021,3377,8265,9.3,5155,5.8,5244,5.9,13954,44339,2749,5720,1774,4124,9.3,2749,6.2,2793,6.3,5986,44537,2539,5344,1603,4142,9.3,2405,5.4,2494,5.6,8017
0500000US36017,"Chenango County, New York",50121,2656,6265,2205,3909,7.8,2606,5.2,2656,5.3,8671,25014,1376,3252,1101,2051,8.2,1351,5.4,1376,5.5,4027,25107,1280,3013,1105,1858,7.4,1280,5.1,1255,5,4645
0500000US36019,"Clinton County, New York",81865,4011,8514,2947,10806,13.2,5239,6.4,5157,6.3,11297,42129,2106,4424,1601,5519,13.1,2991,7.1,2907,6.9,4971,39736,1907,4133,1391,5325,13.4,2225,5.6,2225,5.6,6318
0500000US36021,"Columbia County, New York",62674,2883,6957,2570,4951,7.9,2883,4.6,2883,4.6,11845,31588,1516,3633,1485,2653,8.4,1453,4.6,1485,4.7,5465,31086,1337,3295,1088,2269,7.3,1430,4.6,1399,4.5,6342
0500000US36023,"Cortland County, New York",49271,2513,5765,1872,8721,17.7,2661,5.4,2710,5.5,6750,23953,1246,2970,934,4120,17.2,1317,5.5,1365,5.7,2970,25318,1241,2836,937,4608,18.2,1342,5.3,1342,5.3,3798
0500000US36025,"Delaware County, New York",47491,2327,4892,1852,4892,10.3,2185,4.6,2185,4.6,9546,23854,1145,2505,978,2648,11.1,1121,4.7,1121,4.7,4485,23637,1158,2364,875,2246,9.5,1064,4.5,1087,4.6,5082
0500000US36027,"Dutchess County, New York",297385,14869,36281,13085,33010,11.1,16059,5.4,16059,5.4,41931,147944,7545,18493,6805,16718,11.3,8581,5.8,8285,5.6,18345,149441,7323,17783,6127,16289,10.9,7621,5.1,7621,5.1,23462
0500000US36029,"Erie County, New York",919230,48719,109388,36769,96519,10.5,60669,6.6,51477,5.6,146158,443781,24852,55916,18639,48816,11,30621,6.9,25739,5.8,59910,475449,23772,53726,18067,47069,9.9,30429,6.4,26150,5.5,86056
0500000US36031,"Essex County, New York",39181,1763,3918,1567,2978,7.6,2194,5.6,2233,5.7,7444,20393,877,2039,857,1672,8.2,1305,6.4,1305,6.4,3385,18788,864,1898,714,1315,7,902,4.8,921,4.9,4058
0500000US36033,"Franklin County, New York",51676,2687,5788,1964,5168,10,3824,7.4,3411,6.6,7235,28529,1455,2996,999,3195,11.2,2425,8.5,2054,7.2,3224,23147,1250,2801,949,1967,8.5,1366,5.9,1366,5.9,4004
0500000US36035,"Fulton County, New York",55165,2924,6675,2317,4413,8,3255,5.9,3144,5.7,9047,27441,1564,3485,1207,2305,8.4,1619,5.9,1619,5.9,3924,27724,1358,3216,1081,2107,7.6,1608,5.8,1525,5.5,5157
0500000US36037,"Genesee County, New York",59872,3293,7065,2515,5508,9.2,3473,5.8,3233,5.4,9639,29789,1698,3545,1341,2860,9.6,1877,6.3,1668,5.6,4200,30083,1594,3520,1203,2677,8.9,1624,5.4,1564,5.2,5415
0500000US36039,"Greene County, New York",48928,2251,4991,1810,4795,9.8,2349,4.8,2495,5.1,8905,25519,1123,2552,970,3062,12,1276,5,1378,5.4,4236,23409,1124,2435,866,1732,7.4,1053,4.5,1100,4.7,4682
0500000US36041,"Hamilton County, New York",4813,159,481,178,265,5.5,154,3.2,197,4.1,1155,2482,112,258,99,146,5.9,67,2.7,109,4.4,558,2331,47,224,77,117,5,86,3.7,89,3.8,594
0500000US36043,"Herkimer County, New York",64428,3479,7925,2642,5734,8.9,3415,5.3,3415,5.3,11275,31608,1738,3983,1359,2876,9.1,1738,5.5,1675,5.3,4994,32820,1739,3906,1280,2888,8.8,1707,5.2,1707,5.2,6269
0500000US36045,"Jefferson County, New York",118073,9918,15586,4369,14995,12.7,10508,8.9,8383,7.1,13342,60776,5105,7840,2188,8813,14.5,5713,9.4,4619,7.6,5834,57297,4870,7678,2177,6131,10.7,4756,8.3,3839,6.7,7563
0500000US36047,"Kings County, New York",2539789,185405,317474,99052,259058,10.2,228581,9,210802,8.3,297155,1200944,94875,160926,49239,128501,10.7,110487,9.2,100879,8.4,117693,1338845,89703,155306,48198,131207,9.8,119157,8.9,109785,8.2,179405
0500000US36049,"Lewis County, New York",27108,1735,3605,1193,2196,8.1,1518,5.6,1491,5.5,4229,13646,901,1829,587,1174,8.6,805,5.9,737,5.4,1924,13462,835,1764,606,1023,7.6,713,5.3,754,5.6,2315
0500000US36051,"Livingston County, New York",65087,3059,7420,2408,9763,15,3319,5.1,3059,4.7,9307,32548,1595,3743,1204,4785,14.7,1823,5.6,1660,5.1,4134,32539,1432,3644,1204,4978,15.3,1497,4.6,1432,4.4,5206
0500000US36053,"Madison County, New York",72839,3642,8814,3059,9979,13.7,3642,5,3642,5,10562,35882,1902,4485,1651,4844,13.5,1866,5.2,1794,5,4736,36957,1737,4324,1441,5100,13.8,1774,4.8,1811,4.9,5802
0500000US36055,"Monroe County, New York",746548,43300,92572,30608,83613,11.2,50765,6.8,44046,5.9,106756,360319,21979,47202,15854,42878,11.9,24862,6.9,21259,5.9,44680,386229,20856,45189,15063,40940,10.6,25491,6.6,22788,5.9,62183
0500000US36057,"Montgomery County, New York",50019,3001,6452,2101,4152,8.3,3001,6,2751,5.5,8403,24489,1616,3355,1078,2131,8.7,1469,6,1371,5.6,3551,25530,1404,3115,1047,2017,7.9,1532,6,1404,5.5,4851
0500000US36059,"Nassau County, New York",1343765,73907,174689,59126,115564,8.6,73907,5.5,72563,5.4,209627,650715,37741,89148,30584,59866,9.2,37741,5.8,35789,5.5,87847,693050,36039,85245,29108,56137,8.1,36039,5.2,36732,5.3,121284
0500000US36061,"New York County, New York",1605272,80264,120395,36921,170159,10.6,192633,12,162132,10.1,219922,756216,40836,60497,18149,75622,10,88477,11.7,78646,10.4,89233,849056,39057,58585,17830,94245,11.1,104434,12.3,82358,9.7,131604
0500000US36063,"Niagara County, New York",215465,11420,25640,8619,20254,9.4,12497,5.8,11635,5.4,34905,104626,5754,12974,4394,10149,9.7,6173,5.9,5754,5.5,14857,110839,5653,12525,4101,9976,9,6318,5.7,5985,5.4,20173
0500000US36065,"Oneida County, New York",234206,13350,28105,9368,23421,10,14287,6.1,12881,5.5,38644,116702,6769,14354,4785,12370,10.6,7586,6.5,6769,5.8,16572,117504,6580,13630,4583,11045,9.4,6698,5.7,6110,5.2,22208
0500000US36067,"Onondaga County, New York",467202,27098,58867,19622,51392,11,30835,6.6,27098,5.8,67277,225332,13971,29969,9915,25237,11.2,15323,6.8,13295,5.9,28167,241870,13303,28783,9675,26364,10.9,15238,6.3,13787,5.7,38941
0500000US36069,"Ontario County, New York",108311,5632,13647,4549,10073,9.3,5524,5.1,5416,5,17330,53007,2862,6997,2385,5142,9.7,2756,5.2,2703,5.1,7633,55304,2765,6636,2212,4922,8.9,2765,5,2710,4.9,9734
