GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_022E,S0101_C01_022E,S0101_C01_007E,S0101_C01_007E,S0101_C01_008E,S0101_C01_008E,S0101_C01_028E,,S0101_C02_001E,S0101_C02_002E,S0101_C02_020E,S0101_C02_021E,S0101_C02_022E,S0101_C02_022E,S0101_C02_007E,S0101_C02_007E,S0101_C02_008E,S0101_C02_008E,S0101_C02_028E,,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_022E,S0101_C03_022E,S0101_C03_007E,S0101_C03_007E,S0101_C03_008E,S0101_C03_008E,S0101_C03_028E
Geography,Geographic Area Name,Total!!Estimate!!Total population,Total!!Estimate!!AGE!!Under 5 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!AGE!!25 to 29 years,Total!!Estimate!!AGE!!25 to 29 years,Total!!Estimate!!AGE!!30 to 34 years,Total!!Estimate!!AGE!!30 to 34 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,,Male!!Estimate!!Total population,Male!!Estimate!!AGE!!Under 5 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Male!!Estimate!!AGE!!25 to 29 years,Male!!Estimate!!AGE!!25 to 29 years,Male!!Estimate!!AGE!!30 to 34 years,Male!!Estimate!!AGE!!30 to 34 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,,Female!!Estimate!!Total population,Female!!Estimate!!AGE!!Under 5 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Female!!Estimate!!AGE!!25 to 29 years,Female!!Estimate!!AGE!!25 to 29 years,Female!!Estimate!!AGE!!30 to 34 years,Female!!Estimate!!AGE!!30 to 34 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over
0500000US17073,"Henry County, Illinois",50465,3028,6863,2271,3734,7.4,2624,5.2,2877,5.7,8529,,25010,1526,3576,1251,2001,8,1326,5.3,1426,5.7,3676,,25455,1476,3284,1044,1731,6.8,1298,5.1,1425,5.6,4811
0500000US17075,"Iroquois County, Illinois",29901,1645,4037,1375,2093,7,1495,5,1525,5.1,5591,,14680,807,2099,778,1116,7.6,719,4.9,763,5.2,2408,,15221,852,1933,609,989,6.5,761,5,761,5,3196
0500000US17077,"Jackson County, Illinois",59901,3055,5691,1737,15634,26.1,5092,8.5,3175,5.3,6829,,30385,1550,2856,942,8325,27.4,2947,9.7,1671,5.5,2795,,29516,1535,2804,797,7290,24.7,2125,7.2,1505,5.1,4044
0500000US17079,"Jasper County, Illinois",9735,565,1227,409,750,7.7,555,5.7,565,5.8,1655,,4852,296,607,199,398,8.2,291,6,301,6.2,742,,4883,264,620,210,352,7.2,264,5.4,259,5.3,918
0500000US17081,"Jefferson County, Illinois",39032,2381,4645,1561,3357,8.6,2576,6.6,2225,5.7,6323,,20145,1229,2397,846,1813,9,1491,7.4,1229,6.1,2780,,18887,1152,2248,718,1530,8.1,1077,5.7,982,5.2,3513
0500000US17083,"Jersey County, Illinois",22972,1309,2986,942,2297,10,1286,5.6,1309,5.7,3561,,11258,664,1520,473,1137,10.1,630,5.6,687,6.1,1565,,11714,644,1464,457,1160,9.9,656,5.6,633,5.4,1991
0500000US17085,"Jo Daviess County, Illinois",22709,1181,2657,863,1408,6.2,1022,4.5,1113,4.9,4814,,11415,651,1404,457,788,6.9,491,4.3,605,5.3,2249,,11294,531,1254,407,632,5.6,520,4.6,508,4.5,2575
0500000US17087,"Johnson County, Illinois",12666,583,1393,456,1140,9,811,6.4,836,6.6,2141,,7100,298,710,249,760,10.7,547,7.7,554,7.8,1015,,5566,289,679,212,378,6.8,256,4.6,284,5.1,1119
0500000US17089,"Kane County, Illinois",509622,40770,83068,24462,42808,8.4,32616,6.4,35164,6.9,47904,,254341,20856,42729,12717,22382,8.8,16532,6.5,17550,6.9,20602,,255281,20167,40334,11743,20422,8,15827,6.2,17614,6.9,27315
0500000US17091,"Kankakee County, Illinois",112895,7677,16144,5080,11515,10.2,6999,6.2,6887,6.1,15015,,55445,3937,8317,2606,5655,10.2,3493,6.3,3438,6.2,6432,,57450,3734,7756,2470,5802,10.1,3562,6.2,3504,6.1,8560
0500000US17093,"Kendall County, Illinois",110767,9969,19606,5095,7754,7,7754,7,9415,8.5,7864,,55027,5173,10125,2641,4017,7.3,3632,6.6,4512,8.2,3412,,55740,4794,9476,2453,3735,6.7,4125,7.4,4849,8.7,4403
0500000US17095,"Knox County, Illinois",52881,2750,6134,2009,5341,10.1,2856,5.4,3067,5.8,9730,,26498,1484,3180,1007,2809,10.6,1590,6,1616,6.1,4187,,26383,1293,2981,976,2506,9.5,1240,4.7,1477,5.6,5540
0500000US17097,"Lake County, Illinois",700424,47629,109967,35021,63038,9,39224,5.6,41325,5.9,71443,,349828,24488,56672,18191,35682,10.2,19940,5.7,20640,5.9,31135,,350596,23490,53641,16829,27697,7.9,18932,5.4,21036,6,40319
0500000US17099,"LaSalle County, Illinois",113865,6718,14916,4896,9565,8.4,6832,6,6376,5.6,18560,,56700,3459,7541,2438,5160,9.1,3629,6.4,3289,5.8,7881,,57165,3258,7374,2458,4345,7.6,3201,5.6,3087,5.4,10690
0500000US17101,"Lawrence County, Illinois",16853,893,1803,607,1770,10.5,1348,8,1197,7.1,2730,,9349,449,963,299,1234,13.2,944,10.1,776,8.3,1141,,7504,450,840,300,540,7.2,413,5.5,420,5.6,1598
0500000US17103,"Lee County, Illinois",36012,2017,4357,1513,3277,9.1,1981,5.5,2053,5.7,5618,,18797,1053,2143,808,1974,10.5,1053,5.6,1184,6.3,2538,,17215,964,2204,689,1308,7.6,930,5.4,878,5.1,3064
0500000US17105,"Livingston County, Illinois",38992,2145,4757,1677,3275,8.4,2184,5.6,2651,6.8,6044,,19554,1095,2562,821,1760,9,1095,5.6,1349,6.9,2503,,19438,1069,2216,855,1497,7.7,1069,5.5,1302,6.7,3538
0500000US17107,"Logan County, Illinois",30353,1578,3400,1123,3248,10.7,2125,7,2155,7.1,4735,,15383,831,1738,585,1846,12,1200,7.8,1184,7.7,1954,,14970,749,1662,539,1422,9.5,928,6.2,973,6.5,2784
0500000US17109,"McDonough County, Illinois",32673,1405,2810,915,9769,29.9,1830,5.6,1405,4.3,4640,,16263,683,1399,504,5188,31.9,1008,6.2,732,4.5,1903,,16410,706,1395,410,4595,28,804,4.9,673,4.1,2724
0500000US17111,"McHenry County, Illinois",307721,20310,48928,15694,23387,7.6,16309,5.3,18463,6,30772,,153437,10280,25010,7979,12428,8.1,8286,5.4,9206,6,13502,,154284,9874,23760,7714,10954,7.1,8023,5.2,9257,6,17126
0500000US17113,"McLean County, Illinois",168234,10599,21029,6393,29777,17.7,11776,7,11103,6.6,17328,,81647,5389,10777,3266,13880,17,6042,7.4,5552,6.8,7430,,86587,5282,10304,3117,15932,18.4,5801,6.7,5628,6.5,9958
0500000US17115,"Macon County, Illinois",110712,6975,13728,4539,10407,9.4,6421,5.8,6421,5.8,18046,,52952,3495,6884,2330,5030,9.5,3071,5.8,3018,5.7,7572,,57760,3466,6873,2253,5314,9.2,3350,5.8,3408,5.9,10397
0500000US17117,"Macoupin County, Illinois",47879,2777,6129,2011,4022,8.4,2681,5.6,2633,5.5,8139,,23485,1456,3264,1033,1996,8.5,1362,5.8,1315,5.6,3499,,24394,1342,2854,1000,2025,8.3,1317,5.4,1317,5.4,4635
0500000US17119,"Madison County, Illinois",268473,16377,34365,11007,27384,10.2,17719,6.6,16108,6,38123,,131096,8390,17829,5637,13503,10.3,8915,6.8,7866,6,15994,,137377,7968,16485,5358,13875,10.1,8792,6.4,8243,6,21980
0500000US17121,"Marion County, Illinois",39586,2534,4988,1861,3167,8,2217,5.6,2177,5.5,6848,,19370,1240,2557,1007,1588,8.2,1162,6,1123,5.8,2944,,20216,1294,2406,869,1557,7.7,1071,5.3,1051,5.2,3922
0500000US17123,"Marshall County, Illinois",12692,660,1510,597,876,6.9,647,5.1,622,4.9,2488,,6316,347,796,303,442,7,341,5.4,316,5,1080,,6376,312,720,300,440,6.9,312,4.9,300,4.7,1403
0500000US17125,"Mason County, Illinois",14788,769,1863,636,1065,7.2,710,4.8,754,5.1,2780,,7165,387,924,322,559,7.8,344,4.8,373,5.2,1225,,7623,389,945,313,511,6.7,374,4.9,381,5,1563
0500000US17127,"Massac County, Illinois",15439,988,2023,525,1127,7.3,818,5.3,849,5.5,2825,,7306,431,979,270,606,8.3,380,5.2,387,5.3,1169,,8133,561,1041,252,529,6.5,431,5.3,464,5.7,1651
0500000US17129,"Menard County, Illinois",12731,726,1655,598,917,7.2,586,4.6,675,5.3,1961,,6201,372,843,304,477,7.7,291,4.7,335,5.4,862,,6530,359,816,287,438,6.7,300,4.6,346,5.3,1104
0500000US17131,"Mercer County, Illinois",16497,940,2178,627,1138,6.9,775,4.7,891,5.4,2953,,8139,456,1123,326,602,7.4,383,4.7,431,5.3,1310,,8358,485,1061,309,535,6.4,384,4.6,451,5.4,1638
0500000US17133,"Monroe County, Illinois",32767,2032,4653,1409,2294,7,1769,5.4,1868,5.7,4587,,16180,1068,2427,744,1181,7.3,906,5.6,955,5.9,1942,,16587,979,2239,680,1128,6.8,863,5.2,896,5.4,2654
0500000US17135,"Montgomery County, Illinois",30126,1687,3495,1235,2440,8.1,1868,6.2,1747,5.8,5212,,15779,884,1830,647,1420,9,1105,7,994,6.3,2209,,14347,789,1679,588,1004,7,760,5.3,775,5.4,2999
0500000US17137,"Morgan County, Illinois",35673,1926,4281,1427,3710,10.4,2140,6,2033,5.7,5922,,17843,981,2213,732,1963,11,1142,6.4,1106,6.2,2427,,17830,945,2068,713,1747,9.8,981,5.5,909,5.1,3495
0500000US17139,"Moultrie County, Illinois",14773,960,2039,665,1108,7.5,842,5.7,842,5.7,2615,,7216,491,1068,354,556,7.7,411,5.7,426,5.9,1104,,7557,476,982,310,544,7.2,438,5.8,416,5.5,1511
0500000US17141,"Ogle County, Illinois",53525,3212,7494,2676,4282,8,2516,4.7,2890,5.4,8029,,26634,1598,3862,1358,2317,8.7,1278,4.8,1465,5.5,3569,,26891,1587,3657,1318,1963,7.3,1264,4.7,1425,5.3,4437
0500000US17143,"Peoria County, Illinois",185780,12819,24523,7617,19135,10.3,13190,7.1,11704,6.3,25638,,89903,6473,12497,3956,9440,10.5,6473,7.2,5754,6.4,10788,,95877,6232,11985,3739,9779,10.2,6616,6.9,5848,6.1,14861
0500000US17145,"Perry County, Illinois",22403,1165,2666,784,2375,10.6,1479,6.6,1456,6.5,3540,,12210,562,1441,415,1538,12.6,965,7.9,867,7.1,1514,,10193,612,1213,377,836,8.2,520,5.1,591,5.8,2028
0500000US17147,"Piatt County, Illinois",16710,969,2273,735,1103,6.6,819,4.9,936,5.6,2707,,8263,529,1140,380,603,7.3,421,5.1,454,5.5,1182,,8447,431,1132,355,498,5.9,389,4.6,490,5.8,1529
0500000US17149,"Pike County, Illinois",16536,1009,2199,695,1224,7.4,893,5.4,860,5.2,3142,,8243,511,1187,338,635,7.7,478,5.8,445,5.4,1319,,8293,498,1012,357,597,7.2,406,4.9,423,5.1,1816
0500000US17151,"Pope County, Illinois",4418,155,433,190,402,9.1,119,2.7,190,4.3,915,,2245,72,249,88,265,11.8,99,4.4,97,4.3,427,,2173,80,183,104,139,6.4,22,1,93,4.3,487
0500000US17153,"Pulaski County, Illinois",6184,322,866,260,581,9.4,291,4.7,260,4.2,1101,,3076,178,477,151,295,9.6,141,4.6,123,4,471,,3108,146,389,109,286,9.2,152,4.9,137,4.4,628
0500000US17155,"Putnam County, Illinois",5989,335,749,234,437,7.3,305,5.1,323,5.4,1036,,3028,185,397,130,209,6.9,157,5.2,167,5.5,484,,2961,151,352,104,231,7.8,148,5,157,5.3,554
0500000US17157,"Randolph County, Illinois",33503,1776,3752,1273,2546,7.6,2278,6.8,2211,6.6,5394,,18241,930,1861,620,1496,8.2,1423,7.8,1405,7.7,2280,,15262,839,1877,656,1068,7,855,5.6,794,5.2,3113
0500000US17159,"Richland County, Illinois",16180,955,2006,631,1262,7.8,971,6,858,5.3,3123,,7961,510,1035,334,677,8.5,486,6.1,414,5.2,1322,,8219,452,970,304,584,7.1,485,5.9,436,5.3,1792
0500000US17161,"Rock Island County, Illinois",147625,9596,18010,5610,13729,9.3,9596,6.5,9005,6.1,23768,,72314,4917,9256,2893,6942,9.6,4628,6.4,4628,6.4,10052,,75311,4669,8736,2787,6778,9,4895,6.5,4293,5.7,13631
0500000US17163,"St. Clair County, Illinois",268086,18230,37800,12332,24664,9.2,17962,6.7,16621,6.2,33511,,128912,9282,19208,6317,12376,9.6,8766,6.8,7864,6.1,13665,,139174,9046,18649,5984,12247,8.8,9185,6.6,8768,6.3,19902
0500000US17165,"Saline County, Illinois",25071,1479,3159,1153,2131,8.5,1404,5.6,1254,5,4613,,12209,745,1624,671,1099,9,708,5.8,635,5.2,1880,,12862,733,1543,489,1042,8.1,707,5.5,630,4.9,2714
0500000US17167,"Sangamon County, Illinois",196393,12373,26120,8249,16497,8.4,12766,6.5,11980,6.1,27102,,94164,6215,13277,4237,8192,8.7,6121,6.5,5932,6.3,11017,,102229,6134,12779,4089,8281,8.1,6747,6.6,6134,6,15948
0500000US17169,"Schuyler County, Illinois",7519,421,932,338,504,6.7,376,5,421,5.6,1361,,3811,210,495,130,252,6.6,210,5.5,232,6.1,602,,3708,211,441,208,256,6.9,163,4.4,189,5.1,753
0500000US17171,"Scott County, Illinois",5351,342,722,235,364,6.8,251,4.7,305,5.7,958,,2650,188,376,114,193,7.3,119,4.5,159,6,416,,2701,154,343,124,167,6.2,132,4.9,146,5.4,546
0500000US17173,"Shelby County, Illinois",22330,1273,2836,960,1608,7.2,1117,5,1161,5.2,4220,,11074,664,1440,509,819,7.4,587,5.3,587,5.3,1916,,11256,608,1384,461,788,7,540,4.8,563,5,2307
0500000US17175,"Stark County, Illinois",5980,317,849,281,401,6.7,263,4.4,329,5.5,1136,,2917,169,417,140,204,7,128,4.4,172,5.9,493,,3063,150,429,144,196,6.4,135,4.4,156,5.1,643
0500000US17177,"Stephenson County, Illinois",47730,2721,6157,2005,3627,7.6,2387,5,2434,5.1,8973,,23224,1347,3182,1068,1788,7.7,1115,4.8,1254,5.4,3809,,24506,1348,2941,956,1838,7.5,1274,5.2,1176,4.8,5146
0500000US17179,"Tazewell County, Illinois",134636,8482,17772,5520,10098,7.5,8617,6.4,8751,6.5,20869,,66320,4311,9086,2852,5173,7.8,4443,6.7,4576,6.9,8887,,68316,4236,8608,2733,4987,7.3,4099,6,4099,6,11955
0500000US17181,"Union County, Illinois",17883,948,2182,841,1520,8.5,930,5.2,876,4.9,3255,,8901,534,1139,445,792,8.9,472,5.3,445,5,1451,,8982,413,1042,404,728,8.1,449,5,431,4.8,1787
0500000US17183,"Vermilion County, Illinois",81799,5562,10879,3599,7198,8.8,4744,5.8,4826,5.9,13170,,40440,2790,5581,1779,3923,9.7,2426,6,2588,6.4,5662,,41359,2771,5335,1778,3267,7.9,2316,5.6,2192,5.3,7527
0500000US17185,"Wabash County, Illinois",12041,674,1517,518,1011,8.4,686,5.7,626,5.2,2155,,5876,329,793,306,511,8.7,347,5.9,311,5.3,911,,6165,345,727,210,499,8.1,333,5.4,314,5.1,1245
0500000US17187,"Warren County, Illinois",17740,1011,2271,656,2253,12.7,1011,5.7,887,5,2927,,8663,546,1144,364,1135,13.1,485,5.6,450,5.2,1230,,9077,472,1126,300,1126,12.4,526,5.8,436,4.8,1688
0500000US17189,"Washington County, Illinois",14746,826,1814,649,1135,7.7,826,5.6,826,5.6,2522,,7351,404,912,323,610,8.3,448,6.1,412,5.6,1088,,7395,422,895,333,532,7.2,377,5.1,414,5.6,1435
0500000US17191,"Wayne County, Illinois",16814,1042,2068,656,1278,7.6,925,5.5,925,5.5,3312,,8214,526,1035,353,657,8,460,5.6,444,5.4,1413,,8600,507,1032,301,619,7.2,464,5.4,490,5.7,1892
0500000US17193,"White County, Illinois",14747,870,1666,531,1106,7.5,855,5.8,752,5.1,3038,,7137,450,835,278,542,7.6,442,6.2,357,5,1292,,7610,426,829,259,563,7.4,403,5.3,388,5.1,1743
0500000US17195,"Whiteside County, Illinois",58622,3517,7738,2521,4573,7.8,3107,5.3,3107,5.3,10259,,28799,1814,3888,1296,2419,8.4,1584,5.5,1584,5.5,4349,,29823,1670,3877,1223,2147,7.2,1521,5.1,1521,5.1,5875
0500000US17197,"Will County, Illinois",674166,49888,112586,34382,53933,8,39102,5.8,45169,6.7,61349,,335446,25494,58032,17443,28513,8.5,19456,5.8,22139,6.6,26500,,338720,24727,54873,16597,25743,7.6,19307,5.7,23033,6.8,34549
0500000US17199,"Williamson County, Illinois",66025,4094,8121,2443,5612,8.5,4160,6.3,4226,6.4,10762,,32717,2192,4155,1211,2781,8.5,2094,6.4,2290,7,4613,,33308,1932,3964,1232,2864,8.6,2098,6.3,1899,5.7,6129
0500000US17201,"Winnebago County, Illinois",294893,19758,41285,12975,25066,8.5,18873,6.4,17988,6.1,39811,,144049,10227,20887,6482,12532,8.7,9219,6.4,8931,6.2,16998,,150844,9654,20213,6486,12520,8.3,9503,6.3,9201,6.1,22928
0500000US17203,"Woodford County, Illinois",38523,2504,5663,1811,3236,8.4,1926,5,2119,5.5,5624,,18966,1271,2959,891,1631,8.6,948,5,1062,5.6,2409,,19557,1232,2718,919,1604,8.2,978,5,1037,5.3,3207
0500000US18001,"Adams County, Indiana",34263,3118,5790,1713,2878,8.4,2056,6,1884,5.5,4728,,16985,1597,2972,900,1495,8.8,1053,6.2,968,5.7,1970,,17278,1503,2816,812,1400,8.1,1002,5.8,916,5.3,2747
0500000US18003,"Allen County, Indiana",353721,26529,53058,16271,33250,9.4,24053,6.8,22992,6.5,41739,,172612,13464,26755,8285,16398,9.5,11738,6.8,11392,6.6,17434,,181109,13040,26261,7969,16843,9.3,12134,6.7,11591,6.4,24269
0500000US18005,"Bartholomew County, Indiana",76536,5281,10792,3368,5893,7.7,4898,6.4,4822,6.3,10485,,37774,2644,5439,1775,3060,8.1,2606,6.9,2418,6.4,4457,,38762,2597,5310,1628,2791,7.2,2287,5.9,2442,6.3,6008
0500000US18007,"Benton County, Indiana",8815,608,1269,405,608,6.9,502,5.7,485,5.5,1384,,4367,323,646,223,332,7.6,266,6.1,245,5.6,581,,4448,289,623,178,271,6.1,240,5.4,240,5.4,805
0500000US18009,"Blackford County, Indiana",12848,758,1632,578,964,7.5,642,5,642,5,2274,,6319,373,885,284,506,8,329,5.2,303,4.8,942,,6529,385,751,294,464,7.1,307,4.7,333,5.1,1338
0500000US18011,"Boone County, Indiana",55730,3901,9084,2787,3678,6.6,2842,5.1,3177,5.7,6465,,27491,2007,4756,1402,1897,6.9,1375,5,1594,5.8,2777,,28239,1892,4321,1384,1779,6.3,1468,5.2,1581,5.6,3699
0500000US18013,"Brown County, Indiana",15227,731,1782,670,944,6.2,624,4.1,700,4.6,2604,,7636,367,970,313,489,6.4,336,4.4,359,4.7,1229,,7591,364,820,357,455,6,281,3.7,342,4.5,1374
0500000US18015,"Carroll County, Indiana",20106,1206,2775,905,1488,7.4,985,4.9,1206,6,3157,,10059,654,1408,483,764,7.6,443,4.4,654,6.5,1408,,10047,553,1366,432,713,7.1,532,5.3,553,5.5,1748
0500000US18017,"Cass County, Indiana",38971,2767,5495,1832,3079,7.9,2182,5.6,2455,6.3,5768,,19206,1383,2823,999,1652,8.6,1076,5.6,1210,6.3,2401,,19765,1403,2668,810,1443,7.3,1127,5.7,1245,6.3,3360
0500000US18019,"Clark County, Indiana",108864,7185,14261,4355,9036,8.3,7620,7,7620,7,13826,,53253,3621,7349,2237,4527,8.5,3887,7.3,3887,7.3,5698,,55611,3615,6896,2113,4449,8,3726,6.7,3782,6.8,8064
0500000US18021,"Clay County, Indiana",26947,1698,3692,1213,2237,8.3,1536,5.7,1536,5.7,4069,,13276,863,1872,584,1142,8.6,797,6,757,5.7,1752,,13671,834,1818,615,1080,7.9,752,5.5,793,5.8,2324
0500000US18023,"Clinton County, Indiana",33228,2525,4951,1495,2791,8.4,1960,5.9,1994,6,4718,,16252,1284,2503,683,1414,8.7,1008,6.2,1008,6.2,1966,,16976,1222,2445,798,1375,8.1,951,5.6,985,5.8,2767
0500000US18025,"Crawford County, Indiana",10755,688,1355,495,850,7.9,538,5,592,5.5,1613,,5420,314,715,233,444,8.2,266,4.9,298,5.5,775,,5335,379,640,256,400,7.5,267,5,293,5.5,838
0500000US18027,"Daviess County, Indiana",31347,2602,4953,1442,2790,8.9,1944,6.2,1787,5.7,4420,,15552,1306,2473,746,1446,9.3,1042,6.7,933,6,1851,,15795,1279,2480,695,1327,8.4,916,5.8,837,5.3,2543
0500000US18029,"Dearborn County, Indiana",49825,3089,7125,2242,3737,7.5,2591,5.2,2840,5.7,6427,,24691,1531,3630,1185,1901,7.7,1309,5.3,1432,5.8,2864,,25134,1533,3519,1081,1835,7.3,1307,5.2,1408,5.6,3594
0500000US18031,"Decatur County, Indiana",25682,1695,3698,1104,2029,7.9,1592,6.2,1644,6.4,3724,,12686,875,1903,545,1015,8,825,6.5,825,6.5,1586,,12996,819,1793,546,1001,7.7,767,5.9,819,6.3,2144
0500000US18033,"DeKalb County, Indiana",42136,2823,6405,1938,3371,8,2528,6,2570,6.1,5351,,20933,1444,3245,1005,1696,8.1,1235,5.9,1340,6.4,2282,,21203,1378,3159,954,1654,7.8,1293,6.1,1230,5.8,3074
0500000US18035,"Delaware County, Indiana",117413,6223,13033,4344,23013,19.6,6693,5.7,5988,5.1,17025,,56392,3214,6598,2199,10884,19.3,3440,6.1,2876,5.1,7218,,61021,3051,6407,2075,12082,19.8,3234,5.3,3051,5,9763
0500000US18037,"Dubois County, Indiana",41933,2726,6080,1803,2977,7.1,2558,6.1,2684,6.4,5996,,20630,1485,2764,928,1547,7.5,1300,6.3,1506,7.3,2476,,21303,1236,3302,873,1427,6.7,1257,5.9,1172,5.5,3536
0500000US18039,"Elkhart County, Indiana",197614,16204,31025,9090,17785,9,12845,6.5,12647,6.4,23318,,97534,8290,15898,4682,8876,9.1,6632,6.8,6437,6.6,9753,,100080,8006,15112,4504,8907,8.9,6305,6.3,6205,6.2,13411
0500000US18041,"Fayette County, Indiana",24325,1508,3333,997,1800,7.4,1362,5.6,1484,6.1,3965,,11961,789,1698,502,885,7.4,694,5.8,718,6,1758,,12364,717,1632,507,903,7.3,668,5.4,767,6.2,2201
0500000US18043,"Floyd County, Indiana",74112,4447,10153,3261,6522,8.8,4521,6.1,4298,5.8,9412,,35787,2255,5189,1575,3257,9.1,2183,6.1,2219,6.2,3937,,38325,2185,5021,1686,3258,8.5,2338,6.1,2108,5.5,5442
0500000US18045,"Fountain County, Indiana",17282,1054,2333,760,1279,7.4,916,5.3,933,5.4,2990,,8572,471,1252,420,694,8.1,480,5.6,471,5.5,1303,,8710,584,1080,348,592,6.8,427,4.9,453,5.2,1690
0500000US18047,"Franklin County, Indiana",23183,1437,3431,1136,1623,7,1136,4.9,1252,5.4,3292,,11529,692,1775,576,842,7.3,576,5,623,5.4,1453,,11654,734,1667,571,781,6.7,559,4.8,641,5.5,1830
0500000US18049,"Fulton County, Indiana",20745,1369,2759,1037,1494,7.2,1203,5.8,1120,5.4,3298,,10246,635,1434,615,809,7.9,605,5.9,553,5.4,1414,,10499,735,1333,441,693,6.6,588,5.6,567,5.4,1879
0500000US18051,"Gibson County, Indiana",33405,2171,4476,1403,2739,8.2,2004,6,1971,5.9,5144,,16655,1166,2282,700,1399,8.4,1083,6.5,1049,6.3,2148,,16750,1005,2178,687,1340,8,905,5.4,921,5.5,2982
0500000US18053,"Grant County, Indiana",70051,3993,8476,2872,9177,13.1,3503,5,3573,5.1,11278,,33871,2202,4335,1490,4268,12.6,1626,4.8,1795,5.3,4776,,36180,1773,4125,1375,4957,13.7,1845,5.1,1773,4.9,6476
0500000US18055,"Greene County, Indiana",33014,1948,4457,1420,2509,7.6,1750,5.3,1816,5.5,5216,,16409,1001,2314,738,1313,8,870,5.3,952,5.8,2264,,16605,946,2159,697,1212,7.3,897,5.4,880,5.3,2939
0500000US18057,"Hamilton County, Indiana",268871,21241,47321,12637,15595,5.8,16132,6,19359,7.2,22854,,131375,10773,24042,6437,8014,6.1,7620,5.8,9196,7,9853,,137496,10312,23237,6187,7700,5.6,8662,6.3,10037,7.3,12925
0500000US18059,"Hancock County, Indiana",69035,4211,10700,3245,4901,7.1,3590,5.2,4142,6,8629,,33921,2137,5597,1662,2510,7.4,1764,5.2,1967,5.8,3833,,35114,2072,5092,1615,2388,6.8,1861,5.3,2177,6.2,4776
0500000US18061,"Harrison County, Indiana",38927,2336,5216,1596,3036,7.8,2336,6,2375,6.1,5255,,19422,1185,2641,835,1593,8.2,1262,6.5,1185,6.1,2331,,19505,1151,2594,761,1463,7.5,1073,5.5,1170,6,2926
0500000US18063,"Hendricks County, Indiana",143153,10021,22618,6728,10307,7.2,8589,6,9878,6.9,15031,,71336,5136,11485,3567,5422,7.6,4280,6,4994,7,6492,,71817,4812,11132,3160,4884,6.8,4381,6.1,4884,6.8,8546
0500000US18065,"Henry County, Indiana",49105,2603,6187,2013,3928,8,2750,5.6,2848,5.8,7906,,25103,1305,3213,1004,2184,8.7,1632,6.5,1531,6.1,3314,,24002,1320,2952,1008,1728,7.2,1152,4.8,1320,5.5,4584
0500000US18067,"Howard County, Indiana",83094,5235,10968,3573,6731,8.1,4819,5.8,4903,5.9,13295,,39855,2591,5500,1833,3268,8.2,2351,5.9,2471,6.2,5620,,43239,2638,5491,1730,3459,8,2465,5.7,2421,5.6,7653
0500000US18069,"Huntington County, Indiana",37242,2309,4953,1601,3761,10.1,2123,5.7,2160,5.8,5400,,18237,1131,2608,784,1842,10.1,1076,5.9,1131,6.2,2261,,19005,1178,2338,817,1920,10.1,1045,5.5,1045,5.5,3136
0500000US18071,"Jackson County, Indiana",42150,2824,5732,1939,3288,7.8,2655,6.3,2866,6.8,5985,,20985,1448,3001,986,1679,8,1385,6.6,1532,7.3,2560,,21165,1355,2751,931,1630,7.7,1291,6.1,1333,6.3,3450
0500000US18073,"Jasper County, Indiana",33254,2195,4855,1463,3093,9.3,1829,5.5,2162,6.5,4622,,16565,1093,2584,762,1557,9.4,1027,6.2,1093,6.6,2054,,16689,1118,2286,701,1535,9.2,801,4.8,1068,6.4,2570
0500000US18075,"Jay County, Indiana",21392,1497,3187,1091,1711,8,1198,5.6,1134,5.3,3252,,10456,753,1579,554,899,8.6,617,5.9,575,5.5,1380,,10936,755,1608,525,809,7.4,591,5.4,558,5.1,1870
0500000US18077,"Jefferson County, Indiana",32380,1846,4048,1489,3303,10.2,1846,5.7,1910,5.9,4566,,15735,1023,2061,740,1621,10.3,928,5.9,897,5.7,1967,,16645,832,1997,749,1698,10.2,915,5.5,1032,6.2,2613
0500000US18079,"Jennings County, Indiana",28441,1877,4181,1450,2275,8,1650,5.8,1678,5.9,3527,,14272,970,2141,728,1170,8.2,871,6.1,871,6.1,1570,,14169,907,2040,737,1119,7.9,793,5.6,793,5.6,1955
