GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_023E,S0101_C01_007E,S0101_C01_008E,S0101_C01_030E,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_023E,S0101_C03_007E,S0101_C03_008E,,S0101_C03_030E,S0101_C05_001E,S0101_C05_002E,S0101_C05_020E,S0101_C05_021E,S0101_C05_023E,S0101_C05_007E,S0101_C05_008E,,S0101_C05_030E
Geography,Geographic Area Name,Estimate!!Total!!Total population,Estimate!!Total!!Total population!!AGE!!Under 5 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!5 to 14 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!15 to 17 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!18 to 24 years,Estimate!!Total!!Total population!!AGE!!25 to 29 years,Estimate!!Total!!Total population!!AGE!!30 to 34 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!65 years and over,Estimate!!Male!!Total population,Estimate!!Male!!Total population!!AGE!!Under 5 years,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!5 to 14 years,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!15 to 17 years,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!18 to 24 years,Estimate!!Male!!Total population!!AGE!!25 to 29 years,Estimate!!Male!!Total population!!AGE!!30 to 34 years,,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!65 years and over,Estimate!!Female!!Total population,Estimate!!Female!!Total population!!AGE!!Under 5 years,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!5 to 14 years,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!15 to 17 years,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!18 to 24 years,Estimate!!Female!!Total population!!AGE!!25 to 29 years,Estimate!!Female!!Total population!!AGE!!30 to 34 years,,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!65 years and over
0500000US36087,"Rockland County, New York",323686,25068,49934,15063,30112,19113,18099,49645,158667,12631,25566,7721,15453,9922,9217,,21249,165019,12437,24368,7342,14659,9191,8882,,28396
0500000US36089,"St. Lawrence County, New York",109558,5814,12781,3823,15284,6654,6203,17884,55780,3055,6551,1928,8103,3680,3309,,8157,53778,2759,6230,1895,7181,2974,2894,,9727
0500000US36091,"Saratoga County, New York",227377,11778,26318,8873,18915,13155,13676,38737,112468,6015,13468,4513,9752,7025,6963,,17471,114909,5763,12850,4360,9163,6130,6713,,21266
0500000US36093,"Schenectady County, New York",154883,9017,18650,5808,14448,10115,9853,25515,75453,4669,9646,2933,7314,5123,4816,,10799,79430,4348,9004,2875,7134,4992,5037,,14716
0500000US36095,"Schoharie County, New York",31364,1350,3219,1086,3499,1660,1587,6359,15620,704,1614,539,1751,869,836,,3076,15744,646,1605,547,1748,791,751,,3283
0500000US36097,"Schuyler County, New York",17992,915,1900,700,1277,1120,923,3604,8979,480,990,358,690,576,454,,1688,9013,435,910,342,587,544,469,,1916
0500000US36099,"Seneca County, New York",34612,1897,3746,1272,2894,2454,2215,6322,18096,997,1899,637,1638,1487,1251,,2900,16516,900,1847,635,1256,967,964,,3422
0500000US36101,"Steuben County, New York",96927,5413,11906,3889,7650,5498,5607,17889,48397,2779,6178,2025,3909,2810,2858,,8180,48530,2634,5728,1864,3741,2688,2749,,9709
0500000US36103,"Suffolk County, New York",1487901,80227,181021,61660,136173,89629,82655,239139,732269,40746,92757,31418,70196,46597,42164,,104085,755632,39481,88264,30242,65977,43032,40491,,135054
0500000US36105,"Sullivan County, New York",75211,4229,8931,2872,6078,4391,4526,13552,38595,2164,4625,1457,3285,2320,2367,,6539,36616,2065,4306,1415,2793,2071,2159,,7013
0500000US36107,"Tioga County, New York",49045,2582,5934,1979,3811,2486,2682,9435,24264,1322,3040,1003,2007,1247,1357,,4317,24781,1260,2894,976,1804,1239,1325,,5118
0500000US36109,"Tompkins County, New York",102962,4254,8371,2737,27818,7037,6077,13561,50823,2271,4316,1501,14035,3611,3169,,6134,52139,1983,4055,1236,13783,3426,2908,,7427
0500000US36111,"Ulster County, New York",179303,7950,18414,6056,16951,11534,10425,33335,88774,3989,9195,3053,8571,6032,5443,,14957,90529,3961,9219,3003,8380,5502,4982,,18378
0500000US36113,"Warren County, New York",64480,2836,6767,2353,4734,3932,3498,13493,31698,1426,3550,1224,2432,2044,1678,,6167,32782,1410,3217,1129,2302,1888,1820,,7326
0500000US36115,"Washington County, New York",61828,2935,6794,2181,5079,3687,3604,11288,32002,1482,3604,1072,3009,2032,1914,,5175,29826,1453,3190,1109,2070,1655,1690,,6113
0500000US36117,"Wayne County, New York",90856,4982,11155,3568,7323,4871,4990,16103,44971,2481,5629,1779,3782,2526,2524,,7460,45885,2501,5526,1789,3541,2345,2466,,8643
0500000US36119,"Westchester County, New York",968815,54910,122209,39981,85757,53931,56367,158902,468898,28379,62845,20812,42743,27350,28201,,67041,499917,26531,59364,19169,43014,26581,28166,,91861
0500000US36121,"Wyoming County, New York",40565,2071,4512,1481,3357,2873,2646,6754,21734,1027,2311,731,1910,1776,1603,,3181,18831,1044,2201,750,1447,1097,1043,,3573
0500000US36123,"Yates County, New York",25009,1511,3129,1010,2762,1358,1232,4875,11999,749,1546,540,1199,675,599,,2275,13010,762,1583,470,1563,683,633,,2600
0500000US37001,"Alamance County, North Carolina",160576,9347,20421,6435,16342,10216,9427,26307,76259,4863,10467,3244,7683,4838,4468,,11027,84317,4484,9954,3191,8659,5378,4959,,15280
0500000US37003,"Alexander County, North Carolina",37119,1822,4326,1470,2775,2256,2065,7089,18942,906,2267,640,1584,1315,1119,,3183,18177,916,2059,830,1191,941,946,,3906
0500000US37005,"Alleghany County, North Carolina",10973,441,1119,383,787,356,476,2802,5386,224,531,161,452,153,247,,1301,5587,217,588,222,335,203,229,,1501
0500000US37007,"Anson County, North Carolina",25306,1196,2868,872,2278,1845,1779,4343,13285,604,1417,431,1226,1137,1157,,1871,12021,592,1451,441,1052,708,622,,2472
0500000US37009,"Ashe County, North Carolina",26786,1174,2795,924,1661,1357,1367,6427,13168,620,1446,465,945,656,718,,2923,13618,554,1349,459,716,701,649,,3504
0500000US37011,"Avery County, North Carolina",17501,643,1510,554,1670,1090,999,3700,9488,313,774,238,915,679,637,,1707,8013,330,736,316,755,411,362,,1993
0500000US37013,"Beaufort County, North Carolina",47243,2292,5658,1809,3772,2263,2225,10808,22709,1221,2929,999,2007,1090,1056,,4788,24534,1071,2729,810,1765,1173,1169,,6020
0500000US37015,"Bertie County, North Carolina",19644,844,2045,619,1601,1360,1159,4125,9895,427,1043,322,921,825,701,,1722,9749,417,1002,297,680,535,458,,2403
0500000US37017,"Bladen County, North Carolina",33778,1795,4047,1283,2504,1895,1846,6752,16054,925,2013,650,1275,933,829,,2935,17724,870,2034,633,1229,962,1017,,3817
0500000US37019,"Brunswick County, North Carolina",126860,5305,11767,3549,7131,5706,6010,37182,61281,2731,6194,1887,3577,2835,2961,,17929,65579,2574,5573,1662,3554,2871,3049,,19253
0500000US37021,"Buncombe County, North Carolina",254474,12868,27082,8363,20049,17502,17464,48292,122297,6696,13938,4368,9843,8451,8528,,20919,132177,6172,13144,3995,10206,9051,8936,,27373
0500000US37023,"Burke County, North Carolina",89712,4274,9667,3461,8036,5473,4769,17196,44798,2192,4946,1970,4699,2859,2457,,7554,44914,2082,4721,1491,3337,2614,2312,,9642
0500000US37025,"Cabarrus County, North Carolina",201448,12936,30203,9247,16007,11914,12792,25749,98094,6595,15544,4722,8226,5802,6042,,11200,103354,6341,14659,4525,7781,6112,6750,,14549
0500000US37027,"Caldwell County, North Carolina",81779,4137,9564,3169,6153,4752,4312,15466,40354,2087,4841,1613,3222,2349,2178,,6905,41425,2050,4723,1556,2931,2403,2134,,8561
0500000US37029,"Camden County, North Carolina",10447,492,1563,436,697,452,594,1782,5263,266,831,212,374,235,246,,837,5184,226,732,224,323,217,348,,945
0500000US37031,"Carteret County, North Carolina",68920,2964,7121,2329,4551,3544,3542,16237,33839,1531,3741,1209,2455,1804,1726,,7569,35081,1433,3380,1120,2096,1740,1816,,8668
0500000US37033,"Caswell County, North Carolina",22746,1058,2476,777,1763,1245,1166,4590,11393,534,1244,333,1024,676,612,,2028,11353,524,1232,444,739,569,554,,2562
0500000US37035,"Catawba County, North Carolina",156729,8880,20067,6410,13204,9302,8608,26739,76703,4463,10220,3457,6651,4596,4273,,11794,80026,4417,9847,2953,6553,4706,4335,,14945
0500000US37037,"Chatham County, North Carolina",69791,3453,8373,2524,4380,2927,3292,16306,33477,1689,4182,1317,2252,1415,1579,,7248,36314,1764,4191,1207,2128,1512,1713,,9058
0500000US37039,"Cherokee County, North Carolina",27668,1129,2718,924,1666,1212,1121,7817,13583,615,1418,464,870,613,560,,3696,14085,514,1300,460,796,599,561,,4121
0500000US37041,"Chowan County, North Carolina",14205,664,1594,743,699,997,769,3322,6653,272,884,295,378,481,326,,1441,7552,392,710,448,321,516,443,,1881
0500000US37043,"Clay County, North Carolina",10813,401,1329,159,626,589,416,3172,5125,187,636,105,337,267,214,,1458,5688,214,693,54,289,322,202,,1714
0500000US37045,"Cleveland County, North Carolina",97159,5389,12134,3929,9249,5824,4831,17418,46856,2742,6222,2020,4675,2801,2291,,7544,50303,2647,5912,1909,4574,3023,2540,,9874
0500000US37047,"Columbus County, North Carolina",56293,2819,7085,2275,4738,3420,3352,10792,27981,1443,3653,1132,2616,1859,1768,,4583,28312,1376,3432,1143,2122,1561,1584,,6209
0500000US37049,"Craven County, North Carolina",103082,6684,12425,3659,12858,7834,5976,18543,52246,3483,6209,1835,8149,4270,2984,,8252,50836,3201,6216,1824,4709,3564,2992,,10291
0500000US37051,"Cumberland County, North Carolina",332106,25422,44282,12816,44765,32142,24792,37300,165152,12893,22506,6434,26551,17344,12422,,15699,166954,12529,21776,6382,18214,14798,12370,,21601
0500000US37053,"Currituck County, North Carolina",25796,1400,3353,989,1776,1363,1497,3996,12822,759,1692,487,906,643,736,,1868,12974,641,1661,502,870,720,761,,2128
0500000US37055,"Dare County, North Carolina",35741,1677,4092,1140,2182,1790,1930,7181,17614,822,2072,553,1161,910,969,,3451,18127,855,2020,587,1021,880,961,,3730
0500000US37057,"Davidson County, North Carolina",164664,8988,21034,6808,12611,9476,9017,28859,80508,4517,10849,3417,6440,4673,4447,,12870,84156,4471,10185,3391,6171,4803,4570,,15989
0500000US37059,"Davie County, North Carolina",41991,1981,5268,1789,3045,1814,2143,8313,20374,977,2744,888,1544,836,1105,,3743,21617,1004,2524,901,1501,978,1038,,4570
0500000US37061,"Duplin County, North Carolina",59062,3721,8162,2505,4738,3449,3230,10229,28780,1922,4227,1290,2418,1711,1552,,4435,30282,1799,3935,1215,2320,1738,1678,,5794
0500000US37063,"Durham County, North Carolina",306457,20531,35329,9777,31363,28290,26932,37056,146535,10556,17913,4889,15344,13435,13023,,15507,159922,9975,17416,4888,16019,14855,13909,,21549
0500000US37065,"Edgecombe County, North Carolina",53332,3142,6917,2143,4550,3335,2930,9789,24856,1598,3692,1062,2234,1516,1342,,4055,28476,1544,3225,1081,2316,1819,1588,,5734
0500000US37067,"Forsyth County, North Carolina",371573,22739,49196,14860,36306,24828,23275,56532,176337,11639,25064,7631,17317,11755,11065,,23930,195236,11100,24132,7229,18989,13073,12210,,32602
0500000US37069,"Franklin County, North Carolina",64902,3635,8312,2627,5514,3692,3645,10417,32281,1872,4255,1401,3070,1861,1840,,4591,32621,1763,4057,1226,2444,1831,1805,,5826
0500000US37071,"Gaston County, North Carolina",216585,12918,27785,8766,17908,14184,13125,33757,104371,6584,14054,4474,9264,6896,6267,,14246,112214,6334,13731,4292,8644,7288,6858,,19511
0500000US37073,"Gates County, North Carolina",11563,476,1455,467,820,656,549,2213,5627,253,752,155,429,345,277,,1017,5936,223,703,312,391,311,272,,1196
0500000US37075,"Graham County, North Carolina",8557,357,1068,330,760,358,419,1990,4210,176,548,177,449,145,215,,898,4347,181,520,153,311,213,204,,1092
0500000US37077,"Granville County, North Carolina",58874,2899,7035,2338,5224,3263,3253,9519,30046,1477,3709,1221,3102,1672,1736,,4225,28828,1422,3326,1117,2122,1591,1517,,5294
0500000US37079,"Greene County, North Carolina",21008,1068,2533,787,1678,1522,1321,3195,11593,649,1317,473,1029,953,798,,1386,9415,419,1216,314,649,569,523,,1809
0500000US37081,"Guilford County, North Carolina",523582,31196,66071,20563,57094,38550,33272,75740,248019,15971,33456,10355,26917,18194,15632,,32123,275563,15225,32615,10208,30177,20356,17640,,43617
0500000US37083,"Halifax County, North Carolina",51737,2722,6509,1944,4171,3113,2729,10103,24959,1376,3480,958,2146,1552,1400,,4239,26778,1346,3029,986,2025,1561,1329,,5864
0500000US37085,"Harnett County, North Carolina",130361,9806,19593,5366,11845,9890,10433,15414,64574,5068,10029,2747,5924,5000,5349,,6637,65787,4738,9564,2619,5921,4890,5084,,8777
0500000US37087,"Haywood County, North Carolina",60433,2863,6173,2033,4189,3361,3159,14548,29220,1459,3216,1060,2155,1668,1559,,6509,31213,1404,2957,973,2034,1693,1600,,8039
0500000US37089,"Henderson County, North Carolina",113625,5529,12563,3910,7424,5450,5852,28504,54724,2838,6386,2041,3837,2662,2864,,12734,58901,2691,6177,1869,3587,2788,2988,,15770
0500000US37091,"Hertford County, North Carolina",24153,1110,2667,855,2790,1532,1318,4532,11947,533,1374,471,1429,906,706,,1890,12206,577,1293,384,1361,626,612,,2642
0500000US37093,"Hoke County, North Carolina",53239,4654,8047,2149,4289,5014,4822,4819,26320,2386,4165,1039,2222,2457,2492,,2144,26919,2268,3882,1110,2067,2557,2330,,2675
0500000US37095,"Hyde County, North Carolina",5393,280,659,226,372,341,361,887,2832,100,332,130,274,190,219,,374,2561,180,327,96,98,151,142,,513
0500000US37097,"Iredell County, North Carolina",172525,9613,23140,7687,14054,10158,9884,26249,84936,4942,11799,3890,7361,5168,4871,,11668,87589,4671,11341,3797,6693,4990,5013,,14581
0500000US37099,"Jackson County, North Carolina",42256,1950,3987,1226,8114,2417,2288,7976,20838,1153,2052,667,3959,1214,1166,,3668,21418,797,1935,559,4155,1203,1122,,4308
0500000US37101,"Johnston County, North Carolina",191172,12317,28824,8565,15011,11092,11884,24306,93865,6319,14859,4359,7691,5523,5729,,10551,97307,5998,13965,4206,7320,5569,6155,,13755
0500000US37103,"Jones County, North Carolina",9695,433,1081,329,581,710,448,2053,4828,245,659,147,317,380,228,,917,4867,188,422,182,264,330,220,,1136
0500000US37105,"Lee County, North Carolina",60125,3881,8470,2519,5010,3899,3618,9498,29225,1954,4344,1183,2518,1949,1774,,4084,30900,1927,4126,1336,2492,1950,1844,,5414
0500000US37107,"Lenoir County, North Carolina",57227,3278,7311,2328,4495,3403,3175,10956,27391,1698,3699,1257,2297,1721,1588,,4600,29836,1580,3612,1071,2198,1682,1587,,6356
0500000US37109,"Lincoln County, North Carolina",81441,4114,10194,3254,5982,4527,4286,13761,40372,2096,5299,1657,3281,2165,2227,,6284,41069,2018,4895,1597,2701,2362,2059,,7477
0500000US37111,"McDowell County, North Carolina",45109,1972,5608,1696,3242,2722,2386,8795,22833,1056,3271,890,1710,1459,1276,,3974,22276,916,2337,806,1532,1263,1110,,4821
0500000US37113,"Macon County, North Carolina",34410,1683,3478,1227,2150,1729,1858,9653,16630,901,1821,632,1143,834,878,,4328,17780,782,1657,595,1007,895,980,,5325
0500000US37115,"Madison County, North Carolina",21405,956,2133,793,2267,1160,1057,4486,10502,484,1106,393,1224,571,536,,2039,10903,472,1027,400,1043,589,521,,2447
0500000US37117,"Martin County, North Carolina",23054,1233,2697,845,1711,1374,1053,5030,10805,665,1379,346,830,728,504,,2130,12249,568,1318,499,881,646,549,,2900
0500000US37119,"Mecklenburg County, North Carolina",1054314,71440,141681,40944,95850,90437,86965,112217,506721,36386,71622,20529,47104,43911,42650,,46930,547593,35054,70059,20415,48746,46526,44315,,65287
0500000US37121,"Mitchell County, North Carolina",15040,669,1592,507,1136,783,817,3609,7400,355,820,287,577,403,441,,1646,7640,314,772,220,559,380,376,,1963
0500000US37123,"Montgomery County, North Carolina",27338,1513,3479,1233,2120,1598,1306,5257,13546,822,1718,800,1189,746,589,,2385,13792,691,1761,433,931,852,717,,2872
0500000US37125,"Moore County, North Carolina",95629,5363,11597,3402,6131,5073,5618,22698,46002,2743,5898,1745,3074,2546,2771,,10130,49627,2620,5699,1657,3057,2527,2847,,12568
0500000US37127,"Nash County, North Carolina",94003,5286,11830,3903,8331,5586,5051,16294,45125,2704,6044,1987,4218,2769,2452,,6955,48878,2582,5786,1916,4113,2817,2599,,9339
0500000US37129,"New Hanover County, North Carolina",224231,11314,23855,7224,29171,15399,14660,37427,107274,5817,12221,3700,13748,7626,7194,,16250,116957,5497,11634,3524,15423,7773,7466,,21177
0500000US37131,"Northampton County, North Carolina",20186,926,2062,639,1530,1156,918,4901,9845,519,1106,314,801,620,461,,2087,10341,407,956,325,729,536,457,,2814
0500000US37133,"Onslow County, North Carolina",193912,17542,23866,5947,43377,21055,14959,16797,107681,8956,12191,2991,31790,12116,8020,,7426,86231,8586,11675,2956,11587,8939,6939,,9371
0500000US37135,"Orange County, North Carolina",142938,6593,16731,5202,25469,9930,8014,18364,68187,3392,8685,2661,11446,4807,3893,,8108,74751,3201,8046,2541,14023,5123,4121,,10256
0500000US37137,"Pamlico County, North Carolina",12742,463,1106,402,827,652,651,3583,6563,261,638,173,516,301,371,,1734,6179,202,468,229,311,351,280,,1849
0500000US37139,"Pasquotank County, North Carolina",39479,2486,4980,1309,3890,2673,2825,6367,19146,1219,2439,644,1950,1443,1453,,2745,20333,1267,2541,665,1940,1230,1372,,3622
0500000US37141,"Pender County, North Carolina",59020,3349,7529,2347,4197,3031,3389,10339,29239,1752,3712,1156,2239,1559,1691,,4721,29781,1597,3817,1191,1958,1472,1698,,5618
0500000US37143,"Perquimans County, North Carolina",13459,612,1526,441,766,673,649,3583,6493,278,762,237,411,300,281,,1647,6966,334,764,204,355,373,368,,1936
0500000US37145,"Person County, North Carolina",39305,2059,4748,1558,3016,2227,1800,7227,18989,986,2391,799,1528,1080,980,,3151,20316,1073,2357,759,1488,1147,820,,4076
0500000US37147,"Pitt County, North Carolina",177372,10441,21690,6354,31998,13317,10939,21939,83620,5353,11283,3247,14650,6409,5069,,9291,93752,5088,10407,3107,17348,6908,5870,,12648
0500000US37149,"Polk County, North Carolina",20458,678,2077,673,1227,888,873,6016,9682,321,1043,357,666,382,416,,2674,10776,357,1034,316,561,506,457,,3342
0500000US37151,"Randolph County, North Carolina",142958,8098,18745,6154,11331,8562,7829,24213,70428,4111,9552,3149,5879,4265,3920,,10845,72530,3987,9193,3005,5452,4297,3909,,13368
0500000US37153,"Richmond County, North Carolina",45189,2779,5859,1820,4161,2857,2455,7692,22124,1370,3066,937,2315,1367,1160,,3353,23065,1409,2793,883,1846,1490,1295,,4339
0500000US37155,"Robeson County, North Carolina",133442,9037,19062,5804,13881,8963,7853,18955,64365,4583,9737,2947,7034,4397,3744,,8143,69077,4454,9325,2857,6847,4566,4109,,10812
0500000US37157,"Rockingham County, North Carolina",91270,4705,10639,3477,6985,5053,4706,17708,43989,2405,5378,1733,3610,2455,2244,,7708,47281,2300,5261,1744,3375,2598,2462,,10000
0500000US37159,"Rowan County, North Carolina",139605,7875,17958,5631,12285,8822,7926,23456,69165,4051,9300,2944,6351,4467,4014,,10405,70440,3824,8658,2687,5934,4355,3912,,13051
0500000US37161,"Rutherford County, North Carolina",66532,3393,7656,2928,5131,3402,3448,13755,32258,1847,3787,1589,2575,1672,1687,,6069,34274,1546,3869,1339,2556,1730,1761,,7686
0500000US37163,"Sampson County, North Carolina",63561,4091,8822,2747,5384,3560,3558,10866,31231,2050,4500,1433,2794,1781,1795,,4679,32330,2041,4322,1314,2590,1779,1763,,6187
0500000US37165,"Scotland County, North Carolina",35262,2202,4701,1207,3478,2178,1998,5960,17398,1116,2406,611,1759,1161,1032,,2542,17864,1086,2295,596,1719,1017,966,,3418
0500000US37167,"Stanly County, North Carolina",61114,3439,7471,2367,5182,3915,3336,11242,30445,1764,3868,1221,2730,2081,1638,,5007,30669,1675,3603,1146,2452,1834,1698,,6235
0500000US37169,"Stokes County, North Carolina",45905,2051,5100,1769,3383,2433,2367,9098,22483,1098,2465,898,1707,1250,1153,,4018,23422,953,2635,871,1676,1183,1214,,5080
0500000US37171,"Surry County, North Carolina",72099,3710,8901,2992,5819,3827,3584,14189,34858,1893,4325,1473,2986,2020,1770,,6159,37241,1817,4576,1519,2833,1807,1814,,8030
0500000US37173,"Swain County, North Carolina",14254,898,1761,537,1201,897,790,2731,6799,383,889,256,587,440,385,,1230,7455,515,872,281,614,457,405,,1501
0500000US37175,"Transylvania County, North Carolina",33513,1410,2969,994,2775,1569,1612,9725,16045,759,1447,558,1531,684,784,,4408,17468,651,1522,436,1244,885,828,,5317
0500000US37177,"Tyrrell County, North Carolina",4119,117,351,62,285,256,299,876,2365,21,209,42,144,228,231,,401,1754,96,142,20,141,28,68,,475
0500000US37179,"Union County, North Carolina",226694,13295,37293,12152,19918,10329,11594,27269,111658,6801,19093,6203,10110,5147,5539,,12101,115036,6494,18200,5949,9808,5182,6055,,15168
0500000US37181,"Vance County, North Carolina",44482,2764,5941,1896,3946,2792,2243,7746,20823,1423,2985,930,1980,1363,982,,3243,23659,1341,2956,966,1966,1429,1261,,4503
0500000US37183,"Wake County, North Carolina",1046558,66389,146285,43180,95822,77111,77681,113852,508866,33904,74144,21804,48147,38020,37567,,49155,537692,32485,72141,21376,47675,39091,40114,,64697
0500000US37185,"Warren County, North Carolina",20033,857,2098,736,1925,786,1037,4736,9985,422,1060,421,1104,342,560,,2118,10048,435,1038,315,821,444,477,,2618
0500000US37187,"Washington County, North Carolina",12156,636,1362,481,1291,365,636,2774,5726,405,699,204,717,100,221,,1200,6430,231,663,277,574,265,415,,1574
0500000US37189,"Watauga County, North Carolina",54117,1788,3967,1311,16067,3196,2540,8200,27145,941,2038,730,8049,1727,1408,,3853,26972,847,1929,581,8018,1469,1132,,4347
0500000US37191,"Wayne County, North Carolina",124002,8338,16375,4896,12288,8883,7626,19322,60640,4183,8400,2564,6622,4654,3789,,8225,63362,4155,7975,2332,5666,4229,3837,,11097
0500000US37193,"Wilkes County, North Carolina",68460,3405,8193,2657,5138,3664,3495,14007,33719,1697,4096,1454,2673,1831,1805,,6209,34741,1708,4097,1203,2465,1833,1690,,7798
0500000US37195,"Wilson County, North Carolina",81336,4825,10816,3372,7071,5005,4709,13809,38362,2478,5522,1600,3524,2413,2262,,5813,42974,2347,5294,1772,3547,2592,2447,,7996
0500000US37197,"Yadkin County, North Carolina",37665,1980,4538,1543,2971,1949,1916,7208,18666,1004,2412,842,1555,980,941,,3141,18999,976,2126,701,1416,969,975,,4067
0500000US37199,"Yancey County, North Carolina",17667,826,1847,623,1252,879,849,4379,8648,459,950,302,619,472,452,,1971,9019,367,897,321,633,407,397,,2408
0500000US38001,"Adams County, North Dakota",2351,94,316,92,160,98,144,550,1115,41,123,52,100,48,76,,241,1236,53,193,40,60,50,68,,309
