GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_022E,S0101_C01_022E,S0101_C01_007E,S0101_C01_008E,,S0101_C01_028E,S0101_C02_001E,S0101_C02_002E,S0101_C02_020E,S0101_C02_021E,S0101_C02_022E,S0101_C02_007E,S0101_C02_008E,,S0101_C02_028E,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_022E,S0101_C03_007E,S0101_C03_008E,,S0101_C03_028E
Geography,Geographic Area Name,Total!!Estimate!!Total population,Total!!Estimate!!AGE!!Under 5 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!AGE!!25 to 29 years,Total!!Estimate!!AGE!!30 to 34 years,,Total!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,Male!!Estimate!!Total population,Male!!Estimate!!AGE!!Under 5 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Male!!Estimate!!AGE!!25 to 29 years,Male!!Estimate!!AGE!!30 to 34 years,,Male!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,Female!!Estimate!!Total population,Female!!Estimate!!AGE!!Under 5 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Female!!Estimate!!AGE!!25 to 29 years,Female!!Estimate!!AGE!!30 to 34 years,,Female!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over
0500000US19133,"Monona County, Iowa",9013,415,1036,342,640,7.1,4.9,4.8,,2208,4451,205,539,187,8.3,6.1,4.7,,953,4562,214,497,160,6,3.6,4.9,,1250
0500000US19135,"Monroe County, Iowa",7964,478,1115,319,629,7.9,5.1,5.6,,1513,4030,258,588,173,8.4,5.5,5.4,,673,3934,224,527,146,7.3,4.6,5.7,,846
0500000US19137,"Montgomery County, Iowa",10380,571,1308,436,716,6.9,4.2,4.6,,2169,4965,263,705,223,6.9,4.4,4.9,,914,5415,314,596,217,6.9,4.1,4.3,,1256
0500000US19139,"Muscatine County, Iowa",42949,2835,6271,1847,3651,8.5,6,6.3,,6528,21329,1386,3157,938,8.8,6.2,6.5,,2965,21620,1449,3092,908,8.3,5.7,6,,3567
0500000US19141,"O'Brien County, Iowa",14055,801,1883,590,1012,7.2,4.7,5.4,,2895,7044,402,1007,310,8.1,5,5.9,,1240,7011,400,876,273,6.4,4.5,4.9,,1655
0500000US19143,"Osceola County, Iowa",6154,351,837,228,425,6.9,4.5,6.1,,1243,3105,180,466,112,7.7,4.7,6.8,,543,3049,168,372,113,6.1,4.3,5.5,,701
0500000US19145,"Page County, Iowa",15552,980,1680,638,1166,7.5,5.1,6,,3157,8036,458,900,338,8,5.6,6.4,,1382,7516,519,767,293,7.1,4.7,5.5,,1774
0500000US19147,"Palo Alto County, Iowa",9155,540,1199,320,796,8.7,5.3,5.4,,1932,4567,269,635,183,9.7,5.2,5.8,,817,4588,275,569,138,7.8,5.4,5.1,,1115
0500000US19149,"Plymouth County, Iowa",24972,1548,3571,1174,1848,7.4,4.4,5.5,,4420,12302,726,1882,566,7.4,4.5,5.6,,1931,12670,811,1685,595,7.4,4.3,5.5,,2483
0500000US19151,"Pocahontas County, Iowa",7061,360,925,297,487,6.9,4.8,4.6,,1582,3504,172,449,151,7.4,5.1,4.6,,718,3557,189,473,146,6.4,4.4,4.5,,868
0500000US19153,"Polk County, Iowa",459159,33519,64282,17907,40865,8.9,7.8,7.9,,53722,225935,17171,32987,9263,9,7.9,8.1,,23045,233224,16559,31485,8863,8.9,7.7,7.7,,30786
0500000US19155,"Pottawattamie County, Iowa",93198,5965,12395,3635,8388,9,6.1,6.3,,14632,46015,3083,6442,1841,9.6,6.1,6.4,,6396,47183,2925,5992,1793,8.5,6.2,6.1,,8257
0500000US19157,"Poweshiek County, Iowa",18622,968,2048,726,2831,15.2,4.6,5,,3594,8900,445,1041,356,14.8,5,5.1,,1549,9722,525,1021,379,15.6,4.2,4.8,,2032
0500000US19159,"Ringgold County, Iowa",5054,303,703,217,313,6.2,4.8,4.8,,1258,2463,158,379,106,6.4,4.7,5.1,,539,2591,143,321,109,6,5,4.5,,718
0500000US19161,"Sac County, Iowa",10034,562,1254,421,682,6.8,4.6,5,,2258,4925,296,640,187,6.8,5.2,5.4,,965,5109,261,618,240,6.7,4.1,4.6,,1287
0500000US19163,"Scott County, Iowa",171116,11294,23101,6845,14716,8.6,6.8,6.9,,24641,84119,5804,11693,3533,8.8,6.7,7.1,,10851,86997,5481,11397,3219,8.4,6.8,6.8,,13833
0500000US19165,"Shelby County, Iowa",11944,669,1517,514,812,6.8,4.2,4.4,,2664,5852,316,790,269,6.8,4.9,4.3,,1170,6092,353,725,250,6.8,3.5,4.4,,1493
0500000US19167,"Sioux County, Iowa",34621,2631,5262,1489,4743,13.7,5.4,6.3,,5020,17444,1361,2669,768,14.2,5.6,6.4,,2198,17177,1271,2594,721,13.2,5.1,6.2,,2817
0500000US19169,"Story County, Iowa",94834,4647,9009,2655,29968,31.6,7.3,5.7,,10242,49349,2467,4540,1332,33.7,7.9,5.7,,4441,45485,2138,4412,1274,29.4,6.7,5.7,,5731
0500000US19171,"Tama County, Iowa",17423,1063,2387,767,1342,7.7,4.7,5.1,,3363,8610,499,1214,396,8.2,4.7,5.1,,1533,8813,564,1163,379,7.2,4.7,5,,1842
0500000US19173,"Taylor County, Iowa",6209,341,863,255,391,6.3,4.8,6.3,,1291,3129,185,476,141,6.3,4.6,7.1,,576,3080,157,385,111,6.3,5.1,5.5,,715
0500000US19175,"Union County, Iowa",12539,715,1668,527,1091,8.7,5.1,6.2,,2382,6042,381,840,242,9.5,4.9,6.4,,1057,6497,338,825,279,8,5.3,6.1,,1325
0500000US19177,"Van Buren County, Iowa",7380,450,959,317,480,6.5,4.4,5.5,,1520,3779,234,518,181,6.7,4,5.4,,718,3601,212,439,137,6.3,4.9,5.5,,803
0500000US19179,"Wapello County, Iowa",35242,2150,4440,1304,3207,9.1,6.7,6.1,,5885,17353,1145,2221,642,9.7,6.8,6.4,,2568,17889,1020,2218,662,8.5,6.6,5.8,,3309
0500000US19181,"Warren County, Iowa",48170,2890,7081,2168,4624,9.6,4.9,5.9,,7177,23532,1459,3671,1106,9.4,5,5.9,,3130,24638,1404,3449,1059,9.7,4.8,5.9,,4041
0500000US19183,"Washington County, Iowa",22115,1460,3074,951,1659,7.5,5.1,5.8,,4091,10972,713,1613,505,8,5.1,5.9,,1821,11143,758,1449,435,7,5.1,5.8,,2273
0500000US19185,"Wayne County, Iowa",6403,435,852,256,474,7.4,5,5.2,,1434,3109,224,410,109,7.3,5,5.7,,609,3294,211,441,152,7.5,4.9,4.8,,824
0500000US19187,"Webster County, Iowa",37050,2112,4409,1445,4261,11.5,6.1,5.9,,6299,19089,1050,2367,687,13.3,7,6.2,,2749,17961,1060,2030,772,9.5,5.1,5.6,,3520
0500000US19189,"Winnebago County, Iowa",10580,582,1248,444,931,8.8,5.1,5,,2148,5157,289,588,227,9.7,5.1,5.3,,892,5423,293,662,217,8,5.1,4.8,,1253
0500000US19191,"Winneshiek County, Iowa",20789,915,2245,728,3305,15.9,4.5,5.2,,3763,10393,488,1154,364,15.6,4.9,5.4,,1694,10396,426,1092,374,16.3,4.2,5,,2069
0500000US19193,"Woodbury County, Iowa",102426,7580,14954,4404,10447,10.2,6.5,6.6,,14032,50605,3897,7591,2176,10.6,6.7,6.9,,6073,51821,3679,7410,2176,9.8,6.3,6.4,,7929
0500000US19195,"Worth County, Iowa",7562,416,877,333,620,8.2,4.6,5.5,,1497,3751,206,413,158,9.1,4.4,5.9,,679,3811,210,465,171,7.4,4.9,5.1,,816
0500000US19197,"Wright County, Iowa",12891,748,1753,503,915,7.1,4.6,4.9,,2720,6428,379,874,264,8.3,5.1,4.7,,1202,6463,362,879,239,6,4.2,5.2,,1519
0500000US20001,"Allen County, Kansas",12951,790,1722,492,1179,9.1,5,5.6,,2551,6420,398,880,270,9.7,5.4,5.4,,1117,6531,392,842,222,8.4,4.6,5.9,,1430
0500000US20003,"Anderson County, Kansas",7858,534,1116,322,526,6.7,4.4,6.3,,1627,3899,257,577,164,7.3,4.3,7.6,,745,3959,277,534,162,6.2,4.6,5,,883
0500000US20005,"Atchison County, Kansas",16557,977,2219,679,2401,14.5,5.3,5.3,,2666,8046,515,1247,322,13.7,5.4,5.4,,1094,8511,468,979,357,15.3,5.1,5.2,,1566
0500000US20007,"Barber County, Kansas",4831,372,585,150,333,6.9,6.1,6,,1019,2472,188,309,84,7.2,5.7,6.6,,467,2359,184,276,66,6.5,6.4,5.4,,552
0500000US20009,"Barton County, Kansas",27214,1769,3728,1143,2395,8.8,6,5.8,,4762,13553,908,1938,596,9,6.2,5.9,,2182,13661,861,1790,560,8.7,5.9,5.7,,2596
0500000US20011,"Bourbon County, Kansas",14751,1047,2050,634,1475,10,5.9,5.5,,2670,7276,538,1070,313,11.8,6.2,5.6,,1164,7475,508,979,314,8.2,5.6,5.4,,1510
0500000US20013,"Brown County, Kansas",9810,706,1383,363,677,6.9,5.1,5.5,,1864,4729,317,672,180,7.5,5.1,5.7,,832,5081,396,711,183,6.4,5.1,5.3,,1031
0500000US20015,"Butler County, Kansas",66264,3976,9873,3379,5897,8.9,5.6,5.9,,9211,33269,1996,5024,1763,9.6,5.9,6,,4092,32995,1980,4850,1617,8.2,5.3,5.7,,5147
0500000US20017,"Chase County, Kansas",2694,135,369,102,178,6.6,3.9,5,,641,1357,80,161,65,7.8,4.3,4.9,,288,1337,56,206,37,5.5,3.6,5,,354
0500000US20019,"Chautauqua County, Kansas",3470,174,406,128,232,6.7,5.3,5,,888,1755,91,195,81,7.5,5.4,5.2,,435,1715,81,213,50,6,5.2,4.8,,453
0500000US20021,"Cherokee County, Kansas",20737,1141,2945,933,1493,7.2,5.1,5.8,,3650,10184,611,1466,387,7.4,5.6,6.1,,1640,10553,538,1467,538,7.1,4.6,5.4,,2005
0500000US20023,"Cheyenne County, Kansas",2679,137,330,126,201,7.5,3.4,5.3,,713,1341,64,182,80,8,2.8,5,,329,1338,72,147,45,7,4,5.5,,384
0500000US20025,"Clark County, Kansas",2131,109,311,107,117,5.5,5.4,5.4,,456,1078,51,161,66,6.2,5.8,5.3,,208,1053,58,151,41,4.8,5,5.6,,247
0500000US20027,"Clay County, Kansas",8346,584,1118,351,501,6,5.1,5.6,,1811,4090,274,552,192,6.3,5,5.9,,826,4256,311,566,157,5.7,5.1,5.3,,979
0500000US20029,"Cloud County, Kansas",9302,660,1051,353,1023,11,5.5,5.4,,1935,4633,338,547,213,11.9,5.4,5.5,,802,4669,322,504,145,10.1,5.5,5.2,,1135
0500000US20031,"Coffey County, Kansas",8433,472,1054,371,599,7.1,4.7,5.6,,1661,4215,228,535,194,7.4,4.6,5.3,,792,4218,245,519,173,6.7,4.8,5.8,,873
0500000US20033,"Comanche County, Kansas",1898,95,247,101,118,6.2,3.6,3.3,,457,912,53,126,46,4.2,4.5,3.6,,234,986,41,121,55,8,2.7,3,,224
0500000US20035,"Cowley County, Kansas",35977,2339,4857,1475,3886,10.8,6,6,,6152,18085,1212,2496,796,11.2,6.3,6.2,,2731,17892,1109,2362,662,10.4,5.7,5.8,,3417
0500000US20037,"Crawford County, Kansas",39281,2318,4871,1375,7188,18.3,6.3,6.2,,5814,19575,1214,2506,724,20,6.3,5.8,,2427,19706,1104,2365,650,16.7,6.3,6.5,,3389
0500000US20039,"Decatur County, Kansas",2886,170,303,87,159,5.5,5.4,3.9,,797,1431,96,142,9,5.9,6.4,4.7,,361,1455,74,162,77,5.2,4.5,3.1,,437
0500000US20041,"Dickinson County, Kansas",19384,1241,2675,775,1376,7.1,5.6,5.9,,3567,9705,631,1349,388,7.5,5.8,6.1,,1611,9679,600,1316,387,6.6,5.3,5.6,,1965
0500000US20043,"Doniphan County, Kansas",7793,405,881,304,1044,13.4,5.6,5.5,,1356,3938,205,433,165,15.3,5.1,5.5,,614,3855,200,451,139,11.4,6.2,5.6,,736
0500000US20045,"Douglas County, Kansas",116352,6167,12333,3491,28506,24.5,8,6.9,,12101,57945,3071,6432,1796,24.6,8.7,7.3,,5389,58407,3154,5899,1694,24.4,7.4,6.6,,6775
0500000US20047,"Edwards County, Kansas",2975,149,408,125,208,7,3.4,5.2,,619,1539,75,219,65,7.5,2.5,5.3,,308,1436,72,190,60,6.4,4.3,5.1,,312
0500000US20049,"Elk County, Kansas",2635,140,303,92,63,2.4,6.3,4.6,,733,1315,82,150,47,3,6.2,4.7,,341,1320,58,153,45,1.7,6.5,4.5,,391
0500000US20051,"Ellis County, Kansas",29032,1945,3310,987,5313,18.3,7.3,6.3,,4094,14529,1032,1656,523,17.9,8.2,6.7,,1831,14503,914,1639,450,18.7,6.4,6,,2277
0500000US20053,"Ellsworth County, Kansas",6375,351,638,230,529,8.3,6.7,6.4,,1294,3624,192,352,123,9.7,8.2,7.2,,623,2751,160,283,105,6.5,4.7,5.4,,666
0500000US20055,"Finney County, Kansas",36983,3365,6324,1849,3883,10.5,7.2,6.9,,3513,18835,1770,3277,961,11.1,7.5,6.9,,1601,18148,1615,3067,871,9.9,7,7,,1924
0500000US20057,"Ford County, Kansas",34492,3415,5657,1552,3622,10.5,7.3,6.9,,3622,17844,1695,2962,803,10.8,7.4,7.4,,1606,16648,1715,2680,733,10.2,7.3,6.3,,2031
0500000US20059,"Franklin County, Kansas",25663,1565,3772,1052,2335,9.1,5.4,6.2,,4029,12513,776,1914,513,9.4,5.5,6.2,,1814,13150,789,1867,539,8.8,5.4,6.1,,2209
0500000US20061,"Geary County, Kansas",36818,4529,5633,1252,5780,15.7,12.1,9,,2798,19465,2414,2920,740,17.8,12.6,8.8,,1187,17353,2117,2707,538,13.3,11.5,9.2,,1631
0500000US20063,"Gove County, Kansas",2682,166,351,80,139,5.2,4.8,6,,654,1354,97,199,26,4.4,4.5,6.3,,298,1328,68,153,54,6.1,5.2,5.8,,357
0500000US20065,"Graham County, Kansas",2577,134,281,82,139,5.4,5.5,4.9,,662,1278,72,153,28,5.6,6.8,5.1,,303,1299,64,127,55,5.1,4.2,4.8,,360
0500000US20067,"Grant County, Kansas",7748,651,1410,418,597,7.7,7,6.6,,837,4026,350,721,262,9.8,5.5,6.8,,403,3722,305,689,156,5.5,8.7,6.4,,432
0500000US20069,"Gray County, Kansas",6037,459,1020,308,489,8.1,4.9,6.3,,881,3002,240,516,132,8.3,4.6,5.2,,411,3035,219,501,173,7.8,5.2,7.4,,473
0500000US20071,"Greeley County, Kansas",1235,77,144,51,91,7.4,4.4,6,,278,602,30,84,31,4,4.3,6.5,,118,633,47,60,20,10.6,4.4,5.5,,160
0500000US20073,"Greenwood County, Kansas",6304,290,864,221,391,6.2,4.1,4.7,,1513,3101,140,394,109,7.1,4.4,5.1,,723,3203,151,471,112,5.3,3.9,4.2,,791
0500000US20075,"Hamilton County, Kansas",2567,246,416,103,236,9.2,5.8,8.1,,303,1368,127,233,53,9.6,5.8,8.3,,160,1199,119,183,49,8.6,5.8,7.8,,141
0500000US20077,"Harper County, Kansas",5798,383,789,220,359,6.2,5.3,5.6,,1247,2939,209,432,123,6.8,5.7,5.4,,532,2859,172,357,94,5.5,5,5.8,,715
0500000US20079,"Harvey County, Kansas",34814,2298,4944,1497,3098,8.9,5.8,6,,6301,17027,1141,2469,851,9.4,5.7,5.8,,2741,17787,1156,2472,658,8.4,5.8,6.2,,3557
0500000US20081,"Haskell County, Kansas",4087,286,687,213,421,10.3,4.2,5.4,,556,2066,153,370,105,12.1,3.8,6.3,,244,2021,135,317,105,8.6,4.7,4.5,,311
0500000US20083,"Hodgeman County, Kansas",1919,115,225,79,117,6.1,5.3,4,,451,967,67,130,27,6.2,4.7,4.6,,201,952,48,95,51,6,5.9,3.4,,250
0500000US20085,"Jackson County, Kansas",13365,815,1978,601,1002,7.5,5,5.6,,2326,6670,407,1041,307,7.9,5,5.7,,1061,6695,402,937,295,7,5.1,5.5,,1265
0500000US20087,"Jefferson County, Kansas",18880,982,2605,850,1265,6.7,4.7,5.3,,3304,9593,518,1391,451,7.2,4.4,5.3,,1592,9287,464,1217,409,6.2,5,5.4,,1709
0500000US20089,"Jewell County, Kansas",3003,141,339,105,177,5.9,4.8,4,,832,1501,35,192,60,6.5,5.1,4.3,,389,1502,107,149,45,5.3,4.5,3.6,,442
0500000US20091,"Johnson County, Kansas",572428,38353,82430,24614,44077,7.7,6.6,7.4,,72698,279962,19597,42274,12318,8,6.6,7.5,,31636,292466,18718,40360,11991,7.4,6.5,7.3,,40945
0500000US20093,"Kearny County, Kansas",3943,315,662,181,304,7.7,7.9,4.9,,552,2061,190,346,103,7.1,9.5,5.5,,229,1882,124,314,77,8.2,6.1,4.2,,324
0500000US20095,"Kingman County, Kansas",7697,393,1001,339,508,6.6,4.7,5.2,,1647,3904,223,539,176,7.5,4.8,5.5,,753,3793,171,463,163,5.7,4.5,5,,891
0500000US20097,"Kiowa County, Kansas",2520,159,295,106,318,12.6,5.3,4.9,,484,1236,83,131,62,12.1,5.4,5.1,,219,1284,76,166,42,13,5.1,4.8,,265
0500000US20099,"Labette County, Kansas",20833,1312,2792,833,1792,8.6,5.6,5.5,,3729,10291,659,1400,473,9,5.9,6.2,,1616,10542,643,1381,358,8.2,5.3,4.8,,2098
0500000US20101,"Lane County, Kansas",1687,96,206,93,121,7.2,4.9,3.8,,356,829,55,78,50,9.2,4.8,3.1,,152,858,42,127,42,5.4,5,4.4,,204
0500000US20103,"Leavenworth County, Kansas",78785,5042,10872,3230,6618,8.4,6.1,7.3,,9927,42238,2661,5575,1690,8.9,6.8,7.6,,4477,36547,2376,5226,1498,7.8,5.1,6.9,,5482
0500000US20105,"Lincoln County, Kansas",3134,191,404,138,223,7.1,3.3,5.4,,668,1573,94,201,90,7.6,3.4,5.1,,300,1561,95,201,48,6.5,3.3,5.6,,365
0500000US20107,"Linn County, Kansas",9524,543,1276,429,590,6.2,4.4,5,,1943,4695,282,624,192,6.3,4.4,5,,948,4829,256,652,237,6.1,4.3,4.9,,995
0500000US20109,"Logan County, Kansas",2800,165,381,112,227,8.1,5.7,5.4,,568,1384,86,210,30,8.1,6.3,5.7,,227,1416,79,170,81,8.2,5.1,5,,340
0500000US20111,"Lyon County, Kansas",33401,2071,4175,1303,5845,17.5,6.4,5.9,,4476,16250,1008,2161,601,16.5,7.1,6,,1999,17151,1046,2024,686,18.6,5.8,5.8,,2487
0500000US20113,"McPherson County, Kansas",29164,1692,3820,1196,2625,9,5,6.1,,5599,14453,824,2052,665,9.7,5.2,5.9,,2399,14711,853,1780,544,8.2,4.9,6.3,,3207
0500000US20115,"Marion County, Kansas",12213,647,1539,452,1160,9.5,4.2,4.6,,2748,6086,323,797,243,10.5,4.4,4.6,,1217,6127,325,741,214,8.6,4.1,4.7,,1532
0500000US20117,"Marshall County, Kansas",9963,598,1345,359,608,6.1,5.1,5.9,,2132,4971,313,671,189,6.4,5.5,5.7,,964,4992,290,674,175,5.8,4.8,6,,1168
0500000US20119,"Meade County, Kansas",4310,306,603,220,379,8.8,4.8,5.6,,771,2177,170,340,122,8.9,4.9,6.4,,335,2133,139,264,96,8.7,4.6,4.8,,435
0500000US20121,"Miami County, Kansas",32787,2000,4951,1475,2426,7.4,4.3,5.6,,5082,16153,1034,2504,759,7.4,4.6,5.5,,2326,16634,981,2445,715,7.3,4.1,5.6,,2745
0500000US20123,"Mitchell County, Kansas",6299,416,737,252,617,9.8,4.3,5.5,,1424,3229,203,375,126,13,4.4,5.9,,649,3070,212,362,129,6.5,4.3,5.1,,774
0500000US20125,"Montgomery County, Kansas",33765,2262,4525,1216,3140,9.3,5.7,5.9,,6213,16677,1184,2301,650,10.6,5.5,6,,2718,17088,1077,2221,564,8.1,5.9,5.8,,3486
0500000US20127,"Morris County, Kansas",5694,307,666,211,364,6.4,4.8,5.4,,1344,2835,167,323,102,6.9,5.2,6,,638,2859,140,343,106,6,4.4,4.9,,706
0500000US20129,"Morton County, Kansas",3033,167,364,124,425,14,3.3,4.9,,525,1596,93,201,48,19.1,2.9,5.1,,225,1437,76,164,78,8.4,3.8,4.7,,300
0500000US20131,"Nemaha County, Kansas",10177,733,1425,488,784,7.7,4.6,5.7,,2046,5092,392,733,250,8.2,4.9,5.8,,876,5085,341,692,234,7.2,4.3,5.5,,1164
0500000US20133,"Neosho County, Kansas",16358,1161,2257,703,1440,8.8,5.7,5.2,,2977,7966,566,1099,327,9.8,5.5,5.2,,1290,8392,587,1158,369,8,5.9,5.2,,1687
0500000US20135,"Ness County, Kansas",3047,195,335,149,165,5.4,7.3,4.7,,731,1563,84,163,91,7.2,7.8,4.9,,334,1484,108,174,59,3.4,6.7,4.4,,395
0500000US20137,"Norton County, Kansas",5558,278,578,183,472,8.5,6.8,6.1,,1078,3204,173,266,96,10.2,8.3,7.4,,487,2354,104,311,89,6.2,4.8,4.2,,593
0500000US20139,"Osage County, Kansas",16001,928,2176,752,1120,7,4.4,5.1,,2928,8018,433,1147,401,7.3,4.4,5.1,,1387,7983,503,1038,351,6.7,4.5,5.1,,1541
0500000US20141,"Osborne County, Kansas",3746,229,435,135,251,6.7,5.6,4.8,,929,1868,120,219,65,7.6,5.3,5.1,,407,1878,107,216,69,5.9,5.8,4.5,,522
0500000US20143,"Ottawa County, Kansas",6004,342,823,288,420,7,4.6,5.1,,1099,3154,199,470,173,7.8,5.2,5.1,,524,2850,145,353,117,6.1,4,5.1,,579
0500000US20145,"Pawnee County, Kansas",6840,328,657,335,472,6.9,6.5,6.8,,1272,3895,206,358,148,6,7.8,8,,580,2945,118,297,188,8,4.8,5.1,,692
0500000US20147,"Phillips County, Kansas",5484,324,729,236,395,7.2,4.3,5.3,,1168,2672,163,353,110,7.1,4.6,5.7,,529,2812,163,374,127,7.3,4,4.9,,641
0500000US20149,"Pottawatomie County, Kansas",22920,1902,3759,1100,1742,7.6,5.5,7.6,,3025,11326,929,1857,555,7.6,5.2,7.6,,1416,11594,974,1913,545,7.6,5.8,7.6,,1623
0500000US20151,"Pratt County, Kansas",9729,769,1206,370,1060,10.9,5.3,6.3,,1722,4858,462,680,194,12.3,5.4,5.6,,748,4871,307,526,170,9.5,5.3,7,,974
0500000US20153,"Rawlins County, Kansas",2557,133,289,77,156,6.1,4.1,6.3,,680,1293,75,150,40,6.3,4.2,6.4,,315,1264,59,140,35,5.8,4,6.1,,365
0500000US20155,"Reno County, Kansas",63803,3764,8422,2616,5615,8.8,6.1,6.3,,11485,32151,1993,4276,1350,9.5,6.7,6.7,,4951,31652,1773,4146,1266,8.2,5.5,6,,6520
0500000US20157,"Republic County, Kansas",4768,253,529,162,277,5.8,3.9,5,,1302,2337,124,252,82,6.4,4.2,5.7,,568,2431,129,277,78,5.3,3.7,4.4,,734
0500000US20159,"Rice County, Kansas",9949,627,1303,358,1283,12.9,5.1,5.7,,1751,5020,306,643,211,14.5,5.6,6.2,,763,4929,320,656,148,11.4,4.6,5.3,,991
0500000US20161,"Riley County, Kansas",75026,4877,6677,1726,24534,32.7,11.3,7.3,,6002,39816,2508,3305,956,34.4,12.5,7.5,,2628,35210,2394,3345,739,30.9,10,7.1,,3345
0500000US20163,"Rooks County, Kansas",5160,320,640,206,366,7.1,5.5,5.9,,1053,2500,138,300,105,7.4,5.4,6.1,,455,2660,181,338,104,6.9,5.6,5.6,,599
0500000US20165,"Rush County, Kansas",3144,148,384,110,192,6.1,4.3,5.7,,770,1557,78,173,72,6.2,4.6,5.3,,358,1587,71,213,40,5.9,4.1,6,,411
0500000US20167,"Russell County, Kansas",6988,426,811,273,489,7,5,5.3,,1614,3511,221,393,137,8,5.1,5.3,,744,3477,209,414,132,5.9,4.9,5.2,,869
0500000US20169,"Saline County, Kansas",55547,3722,7499,2333,5388,9.7,6.1,6,,8665,27433,1783,3813,1180,10.5,6,6.2,,3731,28114,1912,3683,1125,8.9,6.2,5.7,,4948
0500000US20171,"Scott County, Kansas",4958,322,654,213,441,8.9,4.2,5.2,,873,2385,193,260,69,10.6,5.1,7,,370,2573,131,396,144,7.4,3.4,3.6,,502
0500000US20173,"Sedgwick County, Kansas",508221,38117,74708,21345,48281,9.5,7.3,7,,65052,251174,19592,37927,11052,9.9,7.3,7.1,,28634,257047,18507,36758,10539,9.1,7.2,7,,36244
0500000US20175,"Seward County, Kansas",23185,2203,4057,1067,2666,11.5,8.4,6.5,,2063,11823,1135,1998,508,12.7,9.2,6.7,,887,11362,1068,2057,557,10.3,7.7,6.3,,1182
0500000US20177,"Shawnee County, Kansas",178567,11964,24285,7321,15357,8.6,6.3,6.5,,28571,86494,6055,12369,3719,8.9,6.2,6.6,,12455,92073,5801,11877,3499,8.3,6.3,6.4,,16113
0500000US20179,"Sheridan County, Kansas",2522,131,353,101,78,3.1,7.3,4.6,,580,1303,94,195,42,2.7,8.1,5.1,,263,1219,38,158,59,3.4,6.4,4.2,,317
0500000US20181,"Sherman County, Kansas",6038,477,731,229,465,7.7,6.2,6.3,,1159,3048,195,381,137,9.1,6.3,5.3,,512,2990,281,353,93,6.4,6.1,7.3,,643
0500000US20183,"Smith County, Kansas",3701,159,411,144,229,6.2,3.4,4.7,,992,1820,78,198,66,6.8,3.5,4.4,,453,1881,79,211,77,5.7,3.3,5,,540
0500000US20185,"Stafford County, Kansas",4284,248,587,197,278,6.5,5.3,6.1,,878,2170,139,336,111,6.3,5.6,5.9,,393,2114,110,247,85,6.7,5,6.3,,484
0500000US20187,"Stanton County, Kansas",2115,127,353,121,99,4.7,6.2,4.6,,372,994,33,151,79,5.2,7.4,4,,160,1121,93,203,41,4.2,5.1,5.2,,213
0500000US20189,"Stevens County, Kansas",5738,471,998,304,419,7.3,6.1,5.9,,723,2903,273,467,197,6.8,6.7,6.5,,322,2835,196,533,105,7.8,5.5,5.2,,400
0500000US20191,"Sumner County, Kansas",23509,1458,3362,1081,1857,7.9,5.6,5.3,,4044,11647,687,1689,571,7.9,6.1,5.8,,1782,11862,759,1684,510,7.9,5.1,4.9,,2278
0500000US20193,"Thomas County, Kansas",7909,569,910,301,1084,13.7,7,5.8,,1242,3901,312,476,140,12.7,7.9,6,,523,4008,261,433,156,14.6,6.1,5.6,,717
0500000US20195,"Trego County, Kansas",2927,164,293,94,214,7.3,2.4,5.2,,708,1431,97,152,39,7.4,1.9,5.7,,321,1496,67,141,55,7.2,2.9,4.8,,387
0500000US20197,"Wabaunsee County, Kansas",6960,466,981,299,452,6.5,4.7,5.2,,1239,3510,235,477,165,6.9,4.8,4.9,,600,3450,228,504,131,6,4.5,5.5,,635
0500000US20199,"Wallace County, Kansas",1584,93,265,70,97,6.1,4.4,6.2,,328,799,52,112,32,7.3,4.3,6.3,,171,785,42,152,37,4.8,4.5,6.1,,157
0500000US20201,"Washington County, Kansas",5613,337,718,230,376,6.7,4.1,5.3,,1325,2863,189,378,126,7.3,4.2,5.4,,598,2750,149,341,102,6,4.1,5.2,,726
0500000US20203,"Wichita County, Kansas",2168,163,360,108,115,5.3,4.5,7.6,,427,1063,108,150,43,4.7,4.3,5.6,,193,1105,55,209,66,5.9,4.7,9.5,,235
0500000US20205,"Wilson County, Kansas",8956,564,1191,376,609,6.8,4.6,5.6,,1827,4371,267,599,188,7.7,4.8,5.6,,817,4585,298,587,188,5.8,4.4,5.5,,1004
