GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_022E,S0101_C01_022E,S0101_C01_007E,S0101_C01_007E,S0101_C01_008E,S0101_C01_008E,,S0101_C01_028E,S0101_C02_001E,S0101_C02_002E,S0101_C02_020E,S0101_C02_021E,S0101_C02_022E,S0101_C02_022E,S0101_C02_007E,S0101_C02_007E,S0101_C02_008E,S0101_C02_008E,,S0101_C02_028E,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_022E,S0101_C03_022E,S0101_C03_007E,S0101_C03_007E,S0101_C03_008E,S0101_C03_008E,,S0101_C03_028E
Geography,Geographic Area Name,Total!!Estimate!!Total population,Total!!Estimate!!AGE!!Under 5 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!AGE!!25 to 29 years,Total!!Estimate!!AGE!!25 to 29 years,Total!!Estimate!!AGE!!30 to 34 years,Total!!Estimate!!AGE!!30 to 34 years,,Total!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,Male!!Estimate!!Total population,Male!!Estimate!!AGE!!Under 5 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Male!!Estimate!!AGE!!25 to 29 years,Male!!Estimate!!AGE!!25 to 29 years,Male!!Estimate!!AGE!!30 to 34 years,Male!!Estimate!!AGE!!30 to 34 years,,Male!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,Female!!Estimate!!Total population,Female!!Estimate!!AGE!!Under 5 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Female!!Estimate!!AGE!!25 to 29 years,Female!!Estimate!!AGE!!25 to 29 years,Female!!Estimate!!AGE!!30 to 34 years,Female!!Estimate!!AGE!!30 to 34 years,,Female!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over
0500000US19083,"Hardin County, Iowa",17393,922,2087,765,1374,7.9,835,4.8,1078,6.2,,3687,8629,483,1044,449,733,8.5,414,4.8,552,6.4,,1562,8764,429,1052,316,649,7.4,421,4.8,526,6,,2121
0500000US19085,"Harrison County, Iowa",14467,796,1895,608,1071,7.4,680,4.7,738,5.1,,2676,7170,416,975,323,559,7.8,359,5,351,4.9,,1183,7297,379,919,292,518,7.1,321,4.4,394,5.4,,1496
0500000US19087,"Henry County, Iowa",20080,1225,2410,904,1807,9,1185,5.9,1245,6.2,,3434,10254,595,1230,492,974,9.5,667,6.5,687,6.7,,1507,9826,629,1179,413,825,8.4,511,5.2,570,5.8,,1926
0500000US19089,"Howard County, Iowa",9494,646,1386,370,646,6.8,503,5.3,579,6.1,,1870,4702,329,663,188,310,6.6,282,6,296,6.3,,813,4792,316,719,182,340,7.1,220,4.6,283,5.9,,1059
0500000US19091,"Humboldt County, Iowa",9674,561,1335,377,658,6.8,551,5.7,551,5.7,,1983,4721,245,647,194,326,6.9,283,6,288,6.1,,878,4953,317,684,178,332,6.7,267,5.4,263,5.3,,1109
0500000US19093,"Ida County, Iowa",7071,460,912,269,438,6.2,346,4.9,389,5.5,,1513,3561,231,484,139,228,6.4,167,4.7,203,5.7,,662,3510,232,425,133,211,6,179,5.1,186,5.3,,853
0500000US19095,"Iowa County, Iowa",16344,899,2108,768,1193,7.3,768,4.7,964,5.9,,2909,8097,486,1069,364,632,7.8,397,4.9,478,5.9,,1231,8247,421,1039,412,561,6.8,379,4.6,495,6,,1666
0500000US19097,"Jackson County, Iowa",19572,1018,2466,900,1429,7.3,939,4.8,1037,5.3,,3836,9733,506,1256,535,749,7.7,506,5.2,526,5.4,,1684,9839,521,1200,374,679,6.9,433,4.4,521,5.3,,2145
0500000US19099,"Jasper County, Iowa",36726,2020,4701,1432,2791,7.6,1983,5.4,2277,6.2,,6501,18711,1029,2414,748,1609,8.6,1085,5.8,1272,6.8,,2825,18015,991,2306,685,1189,6.6,901,5,1027,5.7,,3657
0500000US19101,"Jefferson County, Iowa",17318,797,1766,641,1940,11.2,1230,7.1,901,5.2,,2996,8981,458,754,323,1311,14.6,763,8.5,503,5.6,,1347,8337,333,1017,317,634,7.6,459,5.5,392,4.7,,1651
0500000US19103,"Johnson County, Iowa",139436,8506,15199,4183,29700,21.3,12410,8.9,10597,7.6,,13246,69350,4508,7698,2150,14564,21,6588,9.5,5479,7.9,,5895,70086,4065,7499,2103,15139,21.6,5887,8.4,5186,7.4,,7289
0500000US19105,"Jones County, Iowa",20560,1069,2652,822,1439,7,1049,5.1,1275,6.2,,3721,10674,566,1398,384,801,7.5,576,5.4,683,6.4,,1665,9886,514,1256,425,643,6.5,475,4.8,593,6,,2046
0500000US19107,"Keokuk County, Iowa",10291,617,1328,432,720,7,463,4.5,556,5.4,,2058,5179,290,725,223,368,7.1,243,4.7,290,5.6,,901,5112,327,608,210,348,6.8,225,4.4,271,5.3,,1160
0500000US19109,"Kossuth County, Iowa",15280,871,1925,611,1070,7,688,4.5,825,5.4,,3377,7629,473,977,298,549,7.2,359,4.7,420,5.5,,1495,7651,390,941,306,513,6.7,321,4.2,406,5.3,,1882
0500000US19111,"Lee County, Iowa",35369,2087,4103,1450,2900,8.2,2087,5.9,2016,5.7,,6473,17767,1048,2114,746,1492,8.4,1155,6.5,1102,6.2,,2772,17602,1039,1971,686,1408,8,951,5.4,915,5.2,,3714
0500000US19113,"Linn County, Iowa",216640,13865,29246,8666,21231,9.8,14082,6.5,14948,6.9,,30330,106827,7157,14849,4594,10896,10.2,6944,6.5,7692,7.2,,13033,109813,6808,14495,4173,10322,9.4,7138,6.5,7357,6.7,,17131
0500000US19115,"Louisa County, Iowa",11271,609,1555,552,890,7.9,530,4.7,654,5.8,,1826,5751,282,845,288,500,8.7,265,4.6,322,5.6,,817,5520,326,718,265,386,7,265,4.8,331,6,,1005
0500000US19117,"Lucas County, Iowa",8731,480,1126,402,620,7.1,358,4.1,428,4.9,,1877,4376,245,604,197,333,7.6,175,4,232,5.3,,845,4355,235,523,205,292,6.7,187,4.3,196,4.5,,1032
0500000US19119,"Lyon County, Iowa",11723,856,1934,504,821,7,539,4.6,750,6.4,,1969,5951,452,1053,268,440,7.4,274,4.6,399,6.7,,845,5772,398,877,242,381,6.6,266,4.6,352,6.1,,1126
0500000US19121,"Madison County, Iowa",15644,970,2378,767,970,6.2,673,4.3,907,5.8,,2440,7796,515,1247,382,507,6.5,320,4.1,460,5.9,,1099,7848,447,1122,377,455,5.8,361,4.6,447,5.7,,1350
0500000US19123,"Mahaska County, Iowa",22396,1411,3046,896,2083,9.3,1321,5.9,1321,5.9,,3785,11202,728,1568,470,1109,9.9,695,6.2,650,5.8,,1658,11194,672,1466,437,974,8.7,616,5.5,683,6.1,,2127
0500000US19125,"Marion County, Iowa",33248,2095,4621,1396,3558,10.7,1729,5.2,1962,5.9,,5386,16527,1041,2363,727,1818,11,926,5.6,959,5.8,,2396,16721,1037,2257,669,1739,10.4,819,4.9,1020,6.1,,2993
0500000US19127,"Marshall County, Iowa",40962,2908,5776,1598,3441,8.4,2458,6,2540,6.2,,6923,20730,1513,3027,829,1845,8.9,1347,6.5,1285,6.2,,3130,20232,1396,2731,789,1619,8,1113,5.5,1275,6.3,,3804
0500000US19129,"Mills County, Iowa",14862,803,2096,713,1070,7.2,669,4.5,817,5.5,,2244,7507,420,1104,338,608,8.1,315,4.2,390,5.2,,1058,7355,382,993,375,456,6.2,346,4.7,419,5.7,,1192
0500000US19131,"Mitchell County, Iowa",10762,624,1528,495,786,7.3,474,4.4,527,4.9,,2303,5339,347,790,240,406,7.6,246,4.6,267,5,,977,5423,282,732,249,380,7,233,4.3,260,4.8,,1329
0500000US19133,"Monona County, Iowa",9088,427,1072,345,627,6.9,445,4.9,436,4.8,,2199,4518,203,569,181,361,8,267,5.9,217,4.8,,949,4570,219,498,160,265,5.8,178,3.9,219,4.8,,1257
0500000US19135,"Monroe County, Iowa",8002,432,1232,312,632,7.9,376,4.7,416,5.2,,1496,4140,232,741,170,356,8.6,195,4.7,219,5.3,,671,3862,201,490,147,278,7.2,182,4.7,201,5.2,,826
0500000US19137,"Montgomery County, Iowa",10465,586,1319,450,722,6.9,440,4.2,481,4.6,,2166,5035,287,715,222,337,6.7,222,4.4,242,4.8,,911,5430,304,603,223,386,7.1,217,4,233,4.3,,1254
0500000US19139,"Muscatine County, Iowa",42913,2918,6222,1802,3605,8.4,2618,6.1,2618,6.1,,6394,21412,1456,3190,921,1841,8.6,1413,6.6,1306,6.1,,2848,21501,1462,3032,860,1785,8.3,1183,5.5,1333,6.2,,3526
0500000US19141,"O'Brien County, Iowa",14092,817,1888,564,986,7,733,5.2,761,5.4,,2889,7048,388,1036,303,550,7.8,402,5.7,409,5.8,,1226,7044,430,859,268,430,6.1,331,4.7,345,4.9,,1662
0500000US19143,"Osceola County, Iowa",6211,348,845,224,416,6.7,286,4.6,391,6.3,,1248,3118,171,465,112,228,7.3,147,4.7,218,7,,543,3093,179,380,111,186,6,136,4.4,173,5.6,,705
0500000US19145,"Page County, Iowa",15660,1049,1707,673,1112,7.1,783,5,955,6.1,,3132,8072,517,920,347,597,7.4,452,5.6,492,6.1,,1348,7588,546,774,326,516,6.8,334,4.4,455,6,,1791
0500000US19147,"Palo Alto County, Iowa",9208,562,1160,313,829,9,460,5,552,6,,1934,4618,286,619,180,448,9.7,236,5.1,286,6.2,,813,4590,271,537,138,376,8.2,230,5,266,5.8,,1120
0500000US19149,"Plymouth County, Iowa",24853,1516,3604,1143,1715,6.9,1118,4.5,1491,6,,4349,12269,736,1889,564,871,7.1,577,4.7,736,6,,1889,12584,780,1724,579,831,6.6,541,4.3,742,5.9,,2466
0500000US19151,"Pocahontas County, Iowa",7127,378,912,285,499,7,335,4.7,321,4.5,,1596,3548,192,454,149,255,7.2,177,5,167,4.7,,713,3579,186,462,136,243,6.8,157,4.4,154,4.3,,880
0500000US19153,"Polk County, Iowa",452369,33023,63784,17642,40713,9,35737,7.9,35737,7.9,,51570,222477,17131,32482,9122,20023,9,17576,7.9,18021,8.1,,22025,229892,16092,31035,8506,20690,9,17932,7.8,17702,7.7,,29656
0500000US19155,"Pottawattamie County, Iowa",93213,6059,12397,3635,8482,9.1,5779,6.2,5872,6.3,,14168,45947,3124,6433,1838,4319,9.4,2849,6.2,2941,6.4,,6111,47266,2978,6003,1843,4159,8.8,2883,6.1,2883,6.1,,8035
0500000US19157,"Poweshiek County, Iowa",18705,954,2170,767,2694,14.4,860,4.6,917,4.9,,3554,8987,467,1096,350,1276,14.2,449,5,467,5.2,,1528,9718,476,1069,418,1419,14.6,418,4.3,447,4.6,,2021
0500000US19159,"Ringgold County, Iowa",5061,304,683,223,314,6.2,228,4.5,228,4.5,,1250,2474,178,366,106,156,6.3,119,4.8,114,4.6,,527,2587,127,318,114,155,6,111,4.3,114,4.4,,724
0500000US19161,"Sac County, Iowa",10101,525,1293,434,667,6.6,455,4.5,505,5,,2253,4967,298,661,189,333,6.7,243,4.9,273,5.5,,959,5134,231,631,246,339,6.6,210,4.1,226,4.4,,1294
0500000US19163,"Scott County, Iowa",169994,11390,22949,6800,14789,8.7,11560,6.8,11730,6.9,,23799,83437,5757,11681,3504,7342,8.8,5674,6.8,5924,7.1,,10346,86557,5540,11339,3289,7444,8.6,5886,6.8,5799,6.7,,13416
0500000US19165,"Shelby County, Iowa",11992,660,1559,504,791,6.6,504,4.2,528,4.4,,2662,5886,324,806,235,394,6.7,283,4.8,277,4.7,,1160,6106,336,751,269,397,6.5,214,3.5,256,4.2,,1502
0500000US19167,"Sioux County, Iowa",34509,2588,5176,1484,4728,13.7,1933,5.6,2174,6.3,,4935,17404,1392,2628,748,2454,14.1,1027,5.9,1114,6.4,,2141,17105,1214,2566,753,2275,13.3,907,5.3,1043,6.1,,2805
0500000US19169,"Story County, Iowa",93586,4679,8984,2433,29292,31.3,6832,7.3,5334,5.7,,9733,48551,2525,4564,1214,16216,33.4,3836,7.9,2767,5.7,,4224,45035,2207,4413,1261,13150,29.2,2972,6.6,2612,5.8,,5494
0500000US19171,"Tama County, Iowa",17479,1031,2412,804,1276,7.3,856,4.9,909,5.2,,3338,8637,458,1244,440,674,7.8,415,4.8,449,5.2,,1511,8842,575,1167,354,601,6.8,442,5,451,5.1,,1821
0500000US19173,"Taylor County, Iowa",6213,323,882,255,367,5.9,292,4.7,404,6.5,,1292,3136,185,486,138,185,5.9,138,4.4,235,7.5,,574,3077,138,397,117,182,5.9,151,4.9,166,5.4,,717
0500000US19175,"Union County, Iowa",12575,805,1660,528,1094,8.7,629,5,742,5.9,,2339,6015,421,812,247,565,9.4,301,5,355,5.9,,1017,6560,380,846,276,525,8,328,5,394,6,,1312
0500000US19177,"Van Buren County, Iowa",7432,468,959,305,491,6.6,334,4.5,416,5.6,,1524,3799,258,517,171,255,6.7,156,4.1,224,5.9,,707,3633,211,440,134,236,6.5,182,5,193,5.3,,814
0500000US19179,"Wapello County, Iowa",35315,2190,4450,1342,3320,9.4,2190,6.2,2119,6,,5862,17413,1149,2281,662,1741,10,1062,6.1,1114,6.4,,2525,17902,1038,2166,662,1575,8.8,1146,6.4,1020,5.7,,3330
0500000US19181,"Warren County, Iowa",47542,2900,6989,2139,4564,9.6,2377,5,2805,5.9,,6846,23326,1540,3639,1073,2216,9.5,1190,5.1,1353,5.8,,3009,24216,1356,3342,1090,2349,9.7,1162,4.8,1453,6,,3802
0500000US19183,"Washington County, Iowa",22017,1409,3082,925,1585,7.2,1123,5.1,1299,5.9,,3985,10847,705,1595,456,814,7.5,542,5,662,6.1,,1768,11170,704,1497,469,771,6.9,570,5.1,648,5.8,,2212
0500000US19185,"Wayne County, Iowa",6384,421,843,262,472,7.4,313,4.9,326,5.1,,1443,3092,204,408,111,229,7.4,152,4.9,176,5.7,,606,3292,217,435,151,244,7.4,161,4.9,151,4.6,,833
0500000US19187,"Webster County, Iowa",37295,2163,4438,1492,4065,10.9,2350,6.3,2238,6,,6340,19193,1113,2361,710,2399,12.5,1401,7.3,1228,6.4,,2706,18102,1032,2082,778,1665,9.2,941,5.2,1014,5.6,,3602
0500000US19189,"Winnebago County, Iowa",10614,573,1306,425,923,8.7,520,4.9,541,5.1,,2112,5222,277,642,235,480,9.2,272,5.2,277,5.3,,877,5392,297,658,194,442,8.2,248,4.6,264,4.9,,1240
0500000US19191,"Winneshiek County, Iowa",20884,940,2297,773,3300,15.8,919,4.4,1023,4.9,,3696,10386,467,1174,384,1610,15.5,488,4.7,519,5,,1651,10498,462,1123,399,1701,16.2,441,4.2,493,4.7,,2037
0500000US19193,"Woodbury County, Iowa",102530,7690,14969,4306,10458,10.2,6664,6.5,6767,6.6,,13842,50448,3784,7618,2169,5347,10.6,3380,6.7,3430,6.8,,6003,52082,3906,7344,2083,5156,9.9,3229,6.2,3333,6.4,,7864
0500000US19195,"Worth County, Iowa",7563,401,908,348,552,7.3,355,4.7,424,5.6,,1467,3728,190,425,171,291,7.8,164,4.4,212,5.7,,671,3835,215,479,176,257,6.7,192,5,211,5.5,,802
0500000US19197,"Wright County, Iowa",12936,763,1720,505,944,7.3,582,4.5,647,5,,2704,6446,387,864,258,535,8.3,322,5,309,4.8,,1186,6490,370,863,247,409,6.3,260,4,337,5.2,,1519
0500000US20001,"Allen County, Kansas",13081,824,1753,497,1190,9.1,680,5.2,772,5.9,,2459,6441,419,889,264,651,10.1,354,5.5,354,5.5,,1050,6640,405,863,226,538,8.1,325,4.9,412,6.2,,1408
0500000US20003,"Anderson County, Kansas",7896,537,1129,332,537,6.8,347,4.4,505,6.4,,1619,3921,251,584,165,282,7.2,173,4.4,306,7.8,,737,3975,286,545,167,250,6.3,179,4.5,203,5.1,,882
0500000US20005,"Atchison County, Kansas",16633,981,2262,699,2545,15.3,898,5.4,832,5,,2595,7977,487,1205,311,1181,14.8,479,6,407,5.1,,1069,8656,493,1065,390,1359,15.7,424,4.9,424,4.9,,1523
0500000US20007,"Barber County, Kansas",4770,372,563,143,329,6.9,277,5.8,296,6.2,,959,2396,182,276,79,182,7.6,129,5.4,163,6.8,,424,2374,190,290,66,147,6.2,150,6.3,133,5.6,,537
0500000US20009,"Barton County, Kansas",27399,1836,3726,1151,2466,9,1562,5.7,1699,6.2,,4740,13307,878,1730,586,1251,9.4,812,6.1,918,6.9,,2049,14092,972,1987,564,1226,8.7,747,5.3,789,5.6,,2706
0500000US20011,"Bourbon County, Kansas",14812,1037,2074,637,1511,10.2,889,6,815,5.5,,2637,7324,535,1084,315,908,12.4,461,6.3,403,5.5,,1143,7488,494,988,322,599,8,427,5.7,404,5.4,,1490
0500000US20013,"Brown County, Kansas",9880,682,1423,375,711,7.2,494,5,553,5.6,,1838,4808,332,673,197,380,7.9,250,5.2,274,5.7,,813,5072,350,746,178,330,6.5,249,4.9,279,5.5,,1025
0500000US20015,"Butler County, Kansas",66092,3899,10178,3305,6014,9.1,3767,5.7,3899,5.9,,8922,33192,1925,5178,1693,3253,9.8,1958,5.9,2058,6.2,,3950,32900,1941,4968,1579,2731,8.3,1777,5.4,1842,5.6,,4968
0500000US20017,"Chase County, Kansas",2722,125,370,120,177,6.5,106,3.9,133,4.9,,629,1348,65,160,63,102,7.6,61,4.5,67,5,,275,1374,60,212,55,73,5.3,45,3.3,65,4.7,,353
0500000US20019,"Chautauqua County, Kansas",3520,218,384,130,239,6.8,180,5.1,172,4.9,,898,1804,133,184,74,139,7.7,90,5,88,4.9,,446,1716,86,197,57,101,5.9,89,5.2,82,4.8,,455
0500000US20021,"Cherokee County, Kansas",20952,1090,3059,964,1488,7.1,1110,5.3,1152,5.5,,3625,10337,579,1530,434,755,7.3,579,5.6,610,5.9,,1602,10615,520,1529,531,743,7,520,4.9,541,5.1,,2006
0500000US20023,"Cheyenne County, Kansas",2682,123,311,126,174,6.5,91,3.4,131,4.9,,719,1352,78,170,70,105,7.8,38,2.8,64,4.7,,331,1330,45,141,57,68,5.1,55,4.1,68,5.1,,387
0500000US20025,"Clark County, Kansas",2145,101,311,94,148,6.9,118,5.5,109,5.1,,459,1055,58,152,53,71,6.7,64,6.1,47,4.5,,207,1090,43,158,41,77,7.1,55,5,63,5.8,,252
0500000US20027,"Clay County, Kansas",8421,581,1120,362,505,6,438,5.2,480,5.7,,1794,4145,286,543,191,261,6.3,216,5.2,253,6.1,,825,4276,295,573,167,244,5.7,227,5.3,231,5.4,,971
0500000US20029,"Cloud County, Kansas",9339,542,1065,374,999,10.7,476,5.1,514,5.5,,1980,4650,270,544,223,567,12.2,246,5.3,256,5.5,,795,4689,272,520,150,436,9.3,230,4.9,258,5.5,,1182
0500000US20031,"Coffey County, Kansas",8458,457,1083,389,575,6.8,389,4.6,499,5.9,,1615,4246,238,552,204,310,7.3,195,4.6,242,5.7,,760,4212,219,531,190,270,6.4,194,4.6,253,6,,855
0500000US20033,"Comanche County, Kansas",2010,121,273,109,115,5.7,74,3.7,72,3.6,,500,1020,65,153,53,38,3.7,49,4.8,40,3.9,,257,990,55,121,55,77,7.8,25,2.5,33,3.3,,243
0500000US20035,"Cowley County, Kansas",36079,2417,4835,1443,3969,11,2165,6,2093,5.8,,6025,18184,1291,2437,782,2037,11.2,1164,6.4,1109,6.1,,2691,17895,1109,2416,644,1915,10.7,1002,5.6,984,5.5,,3346
0500000US20037,"Crawford County, Kansas",39304,2319,4834,1376,7193,18.3,2555,6.5,2398,6.1,,5738,19733,1223,2526,730,3887,19.7,1322,6.7,1164,5.9,,2368,19571,1096,2309,646,3288,16.8,1233,6.3,1233,6.3,,3347
0500000US20039,"Decatur County, Kansas",2905,166,296,87,160,5.5,151,5.2,119,4.1,,796,1455,95,143,25,86,5.9,86,5.9,65,4.5,,356,1450,71,155,62,74,5.1,67,4.6,52,3.6,,441
0500000US20041,"Dickinson County, Kansas",19516,1288,2635,781,1405,7.2,1112,5.7,1132,5.8,,3552,9716,670,1341,379,758,7.8,593,6.1,583,6,,1574,9800,627,1303,392,657,6.7,510,5.2,549,5.6,,1970
0500000US20043,"Doniphan County, Kansas",7859,440,943,307,1037,13.2,424,5.4,448,5.7,,1328,3992,224,483,164,599,15,196,4.9,232,5.8,,603,3867,217,460,143,441,11.4,232,6,220,5.7,,727
0500000US20045,"Douglas County, Kansas",114967,5978,12301,3449,28512,24.8,9427,8.2,7933,6.9,,11497,57490,3104,6381,1782,14258,24.8,5117,8.9,4197,7.3,,5059,57477,2931,5920,1609,14197,24.7,4253,7.4,3793,6.6,,6437
0500000US20047,"Edwards County, Kansas",2991,176,389,123,203,6.8,96,3.2,162,5.4,,598,1528,102,186,66,110,7.2,34,2.2,95,6.2,,298,1463,75,203,59,92,6.3,61,4.2,67,4.6,,300
0500000US20049,"Elk County, Kansas",2683,113,322,110,123,4.6,115,4.3,123,4.6,,727,1339,68,167,51,54,4,74,5.5,62,4.6,,339,1344,44,155,58,70,5.2,43,3.2,60,4.5,,388
0500000US20051,"Ellis County, Kansas",28993,1943,3334,899,5277,18.2,2145,7.4,1798,6.2,,4030,14452,954,1720,477,2645,18.3,1171,8.1,968,6.7,,1763,14541,974,1614,422,2646,18.2,989,6.8,829,5.7,,2254
0500000US20053,"Ellsworth County, Kansas",6410,314,641,237,532,8.3,455,7.1,391,6.1,,1237,3630,160,338,145,370,10.2,330,9.1,250,6.9,,566,2780,150,306,92,164,5.9,128,4.6,142,5.1,,667
0500000US20055,"Finney County, Kansas",37133,3528,6275,1857,3936,10.6,2636,7.1,2599,7,,3416,18884,1870,3248,925,2153,11.4,1360,7.2,1303,6.9,,1548,18249,1679,3029,931,1752,9.6,1277,7,1296,7.1,,1861
0500000US20057,"Ford County, Kansas",34714,3541,5589,1493,3680,10.6,2638,7.6,2430,7,,3541,17906,1826,2919,788,1970,11,1361,7.6,1325,7.4,,1558,16808,1731,2672,723,1698,10.1,1277,7.6,1093,6.5,,1983
0500000US20059,"Franklin County, Kansas",25753,1700,3683,1056,2344,9.1,1416,5.5,1622,6.3,,3940,12675,849,1914,507,1204,9.5,697,5.5,811,6.4,,1736,13078,850,1766,536,1125,8.6,732,5.6,824,6.3,,2197
0500000US20061,"Geary County, Kansas",36787,4304,5702,1324,5739,15.6,4414,12,3237,8.8,,2759,19166,2223,2952,747,3373,17.6,2377,12.4,1648,8.6,,1150,17621,2079,2766,564,2379,13.5,2044,11.6,1586,9,,1604
0500000US20063,"Gove County, Kansas",2735,172,361,98,126,4.6,134,4.9,186,6.8,,659,1385,114,195,40,57,4.1,66,4.8,91,6.6,,301,1350,58,166,58,70,5.2,68,5,93,6.9,,359
0500000US20065,"Graham County, Kansas",2593,150,275,99,150,5.8,135,5.2,109,4.2,,664,1258,70,150,35,82,6.5,69,5.5,47,3.7,,302,1335,81,125,63,69,5.2,65,4.9,61,4.6,,362
0500000US20067,"Grant County, Kansas",7816,672,1415,414,563,7.2,571,7.3,516,6.6,,774,3957,384,732,178,368,9.3,241,6.1,273,6.9,,321,3859,289,679,239,193,5,332,8.6,243,6.3,,448
0500000US20069,"Gray County, Kansas",6065,491,1007,309,485,8,321,5.3,346,5.7,,843,2985,242,504,131,242,8.1,146,4.9,149,5,,391,3080,246,505,176,240,7.8,172,5.6,197,6.4,,456
0500000US20071,"Greeley County, Kansas",1224,69,154,47,62,5.1,55,4.5,71,5.8,,273,611,25,93,35,25,4.1,23,3.8,28,4.6,,116,613,43,61,11,37,6,32,5.2,43,7,,157
0500000US20073,"Greenwood County, Kansas",6393,313,863,224,396,6.2,262,4.1,320,5,,1483,3120,147,399,112,215,6.9,134,4.3,178,5.7,,690,3273,167,465,115,180,5.5,128,3.9,137,4.2,,789
0500000US20075,"Hamilton County, Kansas",2586,194,388,103,191,7.4,158,6.1,212,8.2,,370,1342,93,213,38,123,9.2,72,5.4,123,9.2,,195,1244,102,174,66,68,5.5,86,6.9,87,7,,177
0500000US20077,"Harper County, Kansas",5861,404,774,211,381,6.5,322,5.5,322,5.5,,1248,2954,236,399,109,216,7.3,183,6.2,162,5.5,,532,2907,172,375,105,166,5.7,137,4.7,163,5.6,,718
0500000US20079,"Harvey County, Kansas",34835,2334,4981,1498,3100,8.9,2090,6,1951,5.6,,6166,17026,1192,2469,766,1583,9.3,1056,6.2,953,5.6,,2690,17809,1140,2511,712,1514,8.5,1033,5.8,1015,5.7,,3473
0500000US20081,"Haskell County, Kansas",4130,293,690,215,405,9.8,198,4.8,235,5.7,,545,2078,162,364,106,231,11.1,91,4.4,135,6.5,,241,2052,131,326,109,172,8.4,109,5.3,98,4.8,,304
0500000US20083,"Hodgeman County, Kansas",1939,134,237,76,103,5.3,116,6,89,4.6,,454,972,57,140,34,51,5.2,49,5,49,5,,206,967,76,97,42,51,5.3,67,6.9,40,4.1,,247
0500000US20085,"Jackson County, Kansas",13400,844,1983,616,965,7.2,697,5.2,724,5.4,,2265,6667,420,1013,340,520,7.8,333,5,367,5.5,,1040,6733,424,970,276,438,6.5,370,5.5,357,5.3,,1232
0500000US20087,"Jefferson County, Kansas",18898,983,2627,888,1247,6.6,888,4.7,983,5.2,,3213,9610,509,1413,461,673,7,423,4.4,509,5.3,,1538,9288,474,1217,427,576,6.2,455,4.9,474,5.1,,1672
0500000US20089,"Jewell County, Kansas",3038,134,340,106,176,5.8,149,4.9,118,3.9,,835,1516,36,186,52,102,6.7,79,5.2,65,4.3,,390,1522,97,154,56,75,4.9,68,4.5,52,3.4,,444
0500000US20091,"Johnson County, Kansas",566814,38543,82755,24373,43078,7.6,37977,6.7,41944,7.4,,69151,277330,19690,42154,12203,22186,8,18858,6.8,21077,7.6,,29952,289484,18816,40238,11869,21132,7.3,19395,6.7,21132,7.3,,39080
0500000US20093,"Kearny County, Kansas",3952,316,644,202,285,7.2,320,8.1,221,5.6,,545,2125,232,342,113,130,6.1,210,9.9,128,6,,230,1827,86,301,88,153,8.4,110,6,95,5.2,,316
0500000US20095,"Kingman County, Kansas",7790,421,1028,343,514,6.6,374,4.8,390,5,,1628,3926,236,557,181,294,7.5,200,5.1,204,5.2,,730,3864,185,471,162,224,5.8,174,4.5,185,4.8,,893
0500000US20097,"Kiowa County, Kansas",2536,147,294,112,294,11.6,137,5.4,127,5,,482,1245,78,131,63,141,11.3,73,5.9,63,5.1,,219,1291,68,164,48,152,11.8,63,4.9,63,4.9,,263
0500000US20099,"Labette County, Kansas",21048,1347,2778,863,1852,8.8,1179,5.6,1158,5.5,,3662,10378,643,1391,498,976,9.4,643,6.2,643,6.2,,1588,10670,704,1387,363,886,8.3,534,5,512,4.8,,2070
0500000US20101,"Lane County, Kansas",1674,84,199,95,136,8.1,69,4.1,37,2.2,,357,817,51,73,44,80,9.8,39,4.8,17,2.1,,145,857,33,127,52,55,6.4,30,3.5,19,2.2,,211
0500000US20103,"Leavenworth County, Kansas",78227,5163,10795,3129,6728,8.6,4615,5.9,5632,7.2,,9622,41806,2676,5518,1672,3888,9.3,2759,6.6,3177,7.6,,4264,36421,2477,5281,1493,2877,7.9,1857,5.1,2440,6.7,,5317
0500000US20105,"Lincoln County, Kansas",3154,199,401,136,170,5.4,148,4.7,173,5.5,,656,1566,100,205,74,74,4.7,91,5.8,86,5.5,,291,1588,97,195,60,97,6.1,57,3.6,86,5.4,,364
